,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
258,POINT (714507.2 99428),1020,,110.0,,2714507.241,1,['Via Vignascia'],,Via Vignascia 16,10128273,1099427.952,Manno,,,CH929542020768,101246309,0,6928,24.08.2021,[''],['Via Vignascia'],['IT'],24.08.2021,[3004],2.0,,8019.0,869a,['1'],1004,0,TI,1099427.952,1.0,0,,['2021-08-24T00:00:00'],,16,,[''],[3100],905,,[1],Via Vignascia 16,Manno,869,5194,11143410,6928/692800,0,['Vig'],['_554000501'],2714507.241,1110.0
259,POINT (714580 99226.2),1020,,115.0,,2714580.06,1,['Via Pinca'],,Via Pinca 2,10132840,1099226.12,Manno,,,CH383302079568,101647918,0,6928,24.08.2021,[''],['Via Pinca'],['IT'],24.08.2021,[3004],3.0,,8013.0,8a,['1'],1004,0,TI,1099226.12,1.0,0,,['2021-08-24T00:00:00'],,2,,[''],[3100],905,,[1],Via Pinca 2,Manno,8,5194,11143411,6928/692800,0,['Pin'],['_554000501'],2714580.06,1110.0
260,POINT (714719.7 99192.3),1020,,121.0,,2714719.71,1,['Via Norello'],,Via Norello 26,10132838,1099192.27,Manno,,,CH253402950745,101647919,0,6928,24.08.2021,"['', '']",['Via Norello'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8017.0,96a,"['1', '2']",1004,0,TI,1099192.27,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,26,,"['', '']","[3101, 3100]",905,,"[0, 0]",Via Norello 26,Manno,96,5194,11143412,6928/692800,0,['Nor'],"['_554000502', '_554000501']",2714719.71,1121.0
261,POINT (714614.1 98999.3),1020,,66.0,,2714614.124,1,['Streccia di Caminada'],,Streccia di Caminada 7c,10132827,1098999.21,Manno,,,CH490295410736,101246310,0,6928,24.08.2021,[''],['Streccia di Caminada'],['IT'],24.08.2021,[3004],2.0,,8017.0,794a,['1'],1004,0,TI,1098999.21,1.0,0,,['2021-08-24T00:00:00'],,7c,,[''],[3100],905,,[1],Streccia di Caminada 7c,Manno,794,5194,11143415,6928/692800,0,['Cam'],['_554000501'],2714614.124,1110.0
262,POINT (714798.1 99551.39999999999),1020,,221.0,,2714798.16,1,['Via Grumo'],,Via Grumo 14,10132835,1099551.34,Manno,,,CH510736029508,101641315,0,6928,24.08.2021,"['', '', '']",['Via Grumo'],['IT'],24.08.2021,"[3004, 3004, 3004]",2.0,,8014.0,313a,"['1', '2', '3']",1004,0,TI,1099551.34,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,14,,"['', '', '']","[3100, 3101, 3100]",905,,"[0, 0, 0]",Via Grumo 14,Manno,313,5194,11143420,6928/692800,0,['Gru'],"['_554000501', '_554000502', '_554000503']",2714798.16,1122.0
263,POINT (714595.8 98857.60000000001),1020,,79.0,,2714595.874,1,['Strada Costa'],,Strada Costa 16d,10132824,1098857.555,Manno,,,CH570795410234,101246314,0,6928,24.08.2021,[''],['Strada Costa'],['IT'],24.08.2021,[3004],2.0,,8018.0,803a,['1'],1004,0,TI,1098857.555,1.0,0,,['2021-08-24T00:00:00'],,16d,,[''],[3100],905,,[1],Strada Costa 16d,Manno,803,5194,11143423,6928/692800,0,['Cos'],['_554000501'],2714595.874,1110.0
264,POINT (714221.8 99668.10000000001),1020,,30.0,,2714221.84,1,['Via ai Boschetti'],,Via ai Boschetti 59,10132828,1099668.07,Manno,,,CH390295420767,101246315,0,6928,24.08.2021,[''],['Via ai Boschetti'],['IT'],24.08.2021,[3004],2.0,,8013.0,901a,['1'],1004,0,TI,1099668.07,1.0,0,,['2021-08-24T00:00:00'],,59,,[''],[3100],905,,[1],Via ai Boschetti 59,Manno,901,5194,11143424,6928/692800,0,['Bos'],['_554000501'],2714221.84,1110.0
265,POINT (714611.2 99198),1020,,52.0,,2714611.238,1,['Strada Regina'],,Strada Regina 28,10132826,1099197.959,Manno,,,CH783402079502,101416860,0,6928,24.08.2021,[''],['Strada Regina'],['IT'],24.08.2021,[3004],3.0,,8013.0,48a,['1'],1004,0,TI,1099197.959,1.0,0,,['2021-08-24T00:00:00'],,28,,[''],[3100],905,,[1],Strada Regina 28,Manno,48,5194,11204067,6928/692800,0,['Reg'],[''],2714611.238,1110.0
266,POINT (714604.6 99156.2),1020,,121.0,,2714604.67,1,['Via Scuola Vecchia'],,Via Scuola Vecchia 2,10132845,1099156.15,Manno,,,CH990295340781,101416861,0,6928,24.08.2021,[''],['Via Scuola Vecchia'],['IT'],24.08.2021,[3004],3.0,,8012.0,70a,['1'],1004,0,TI,1099156.15,1.0,0,,['2021-08-24T00:00:00'],,2,,[''],[3100],905,,[1],Via Scuola Vecchia 2,Manno,70,5194,11204070,6928/692800,0,['Vec'],['_554000501'],2714604.67,1110.0
267,POINT (714260.2 99677),1020,,55.0,,2714260.242,1,['Via ai Boschetti'],,Via ai Boschetti 58c,10132828,1099676.941,Manno,,,CH430295073415,101416862,0,6928,24.08.2021,[''],['Via ai Boschetti'],['IT'],24.08.2021,[3004],3.0,,8012.0,118a,['1'],1004,0,TI,1099676.941,1.0,0,,['2021-08-24T00:00:00'],,58c,,[''],[3100],905,,[1],Via ai Boschetti 58c,Manno,118,5194,11204077,6928/692800,0,['Bos'],[''],2714260.242,1110.0
268,POINT (714355.3 99630),1020,,74.0,,2714355.317,1,['Via ai Boschetti'],,Via ai Boschetti 36a,10132828,1099629.955,Manno,,,CH783502079572,101416863,0,6928,24.08.2021,[''],['Via ai Boschetti'],['IT'],24.08.2021,[3004],2.0,,8014.0,144a,['1'],1004,0,TI,1099629.955,1.0,0,,['2021-08-24T00:00:00'],,36a,,[''],[3100],905,,[1],Via ai Boschetti 36a,Manno,144,5194,11204080,6928/692800,0,['Bos'],[''],2714355.317,1110.0
269,POINT (714469.2 98889.2),1020,,45.0,,2714469.22,,['Sentiero al Castello'],,Sentiero al Castello ,10145036,1098889.15,Manno,,,CH309507360270,101416865,0,6928,24.08.2021,[''],['Sentiero al Castello'],['IT'],24.08.2021,[3004],2.0,,8012.0,292a,['1'],1004,0,TI,1098889.15,1.0,0,1944.0,['2021-08-24T00:00:00'],,,,[''],[3100],905,,[1],Sentiero al Castello ,Manno,292,5194,11204094,6928/692800,0,['Cas'],['_554000501'],2714469.22,1110.0
270,POINT (714813.3 99274),1020,,131.0,,2714813.32,1,['Via Carà'],,Via Carà 9b,10132831,1099273.95,Manno,,,CH470795470250,101418454,0,6928,24.08.2021,"['', '']",['Via Carà'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8012.0,392d,"['1', '2']",1004,0,TI,1099273.95,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,9b,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via Carà 9b,Manno,392,5194,11204106,6928/692800,0,['Car'],"['', '']",2714813.32,1121.0
271,POINT (714556.3 99441.60000000001),1020,,80.0,,2714556.33,1,['Strada Regina'],,Strada Regina 71c,10132826,1099441.51,Manno,,,CH169502074136,101418455,0,6928,24.08.2021,[''],['Strada Regina'],['IT'],24.08.2021,[3004],2.0,,8017.0,767a,['1'],1004,0,TI,1099441.51,1.0,0,,['2021-08-24T00:00:00'],,71c,,[''],[3100],905,,[1],Strada Regina 71c,Manno,767,5194,11204112,6928/692800,0,['Reg'],['_554000501'],2714556.33,1110.0
272,POINT (714535.7 99454.8),1020,,92.0,,2714535.76,1,['Via Vignascia'],,Via Vignascia 11,10128273,1099454.77,Manno,,,CH830295074265,101418456,0,6928,24.08.2021,[''],['Via Vignascia'],['IT'],24.08.2021,[3004],2.0,,8019.0,857a,['1'],1004,0,TI,1099454.77,1.0,0,,['2021-08-24T00:00:00'],,11,,[''],[3100],905,,[1],Via Vignascia 11,Manno,857,5194,11204115,6928/692800,0,['Vig'],['_554000501'],2714535.76,1110.0
273,POINT (714228.2 98111),1020,,96.0,,2714228.212,1,['Via Taiáda'],,Via Taiáda ,10244495,1098110.967,Bioggio,,,CH409507480297,101407085,0,6934,24.08.2021,[''],['Via Taiáda'],['IT'],24.08.2021,[3004],2.0,,8011.0,501a,['1'],1004,0,TI,1098110.967,1.0,0,1850.0,['2021-08-24T00:00:00'],cascina entrata da Bosco Luganese,,,[''],[3100],905,,[0],Via Taiáda ,Manno,501,5194,11228566,6934/693400,0,['Tai'],[''],2714228.212,1110.0
274,POINT (714640.2 99153),1020,,106.0,,2714640.237,1,['Strada Bassa'],,Strada Bassa 8,10132823,1099152.961,Manno,,,CH129542020749,101407084,0,6928,24.08.2021,[''],['Strada Bassa'],['IT'],24.08.2021,[3004],2.0,,8011.0,884a,['1'],1004,0,TI,1099152.961,1.0,0,1700.0,['2021-08-24T00:00:00'],,8,,[''],[3100],905,,[1],Strada Bassa 8,Manno,884,5194,11228576,6928/692800,0,['Bas'],['_554000501'],2714640.237,1110.0
275,POINT (714834 99148.2),1020,,66.0,,2714834.07,1,['Via Norello'],,Via Norello 17d,10132838,1099148.1,Manno,,,CH529542020710,101349895,0,6928,24.08.2021,[''],['Via Norello'],['IT'],24.08.2021,[3004],2.0,,8021.0,924a,['1'],1004,0,TI,1099148.1,1.0,0,2006.0,['2021-08-24T00:00:00'],,17d,,[''],[3100],905,,[1],Via Norello 17d,Manno,924,5194,190066545,6928/692800,0,['Nor'],['_554000501'],2714834.07,1110.0
276,POINT (714756.2 98977),1020,,138.0,,2714756.235,1,['Via Orti'],,Via Orti 1,10132839,1098976.967,Manno,,,CH770795480242,101362369,0,6928,24.08.2021,[''],['Via Orti'],['IT'],24.08.2021,[3004],2.0,,8021.0,425e,['1'],1004,0,TI,1098976.967,1.0,0,2006.0,['2021-08-24T00:00:00'],Casa custode,1,,[''],[3100],909,,[1],Via Orti 1,Manno,425,5194,190069914,6928/692800,0,['Ort'],['_554000501'],2714756.235,1110.0
277,POINT (714341 99625.39999999999),1020,,71.0,,2714341.078,1,['Via Vecchio Castagno'],,Via Vecchio Castagno 14a,10171709,1099625.393,Manno,,,CH790295350749,101353190,0,6928,24.08.2021,[''],['Via Vecchio Castagno'],['IT'],24.08.2021,[3004],2.0,,8021.0,145a,['1'],1004,0,TI,1099625.393,1.0,0,2007.0,['2021-08-24T00:00:00'],,14a,,[''],[3100],905,,[1],Via Vecchio Castagno 14a,Manno,145,5194,190073034,6928/692800,0,['Cas'],['_554000501'],2714341.078,1110.0
278,POINT (714314.2 99590),1020,,71.0,,2714314.241,1,['Via Vecchio Castagno'],,Via Vecchio Castagno 14f,10171709,1099589.944,Manno,,,CH769502073532,101353192,0,6928,24.08.2021,[''],['Via Vecchio Castagno'],['IT'],24.08.2021,[3004],2.0,,8021.0,152a,['1'],1004,0,TI,1099589.944,1.0,0,2007.0,['2021-08-24T00:00:00'],Casa 2,14f,,[''],[3100],905,,[1],Via Vecchio Castagno 14f,Manno,152,5194,190073036,6928/692800,0,['Cas'],['_554000501'],2714314.241,1110.0
279,POINT (714317.4 99603.8),1020,,71.0,,2714317.46,1,['Via Vecchio Castagno'],,Via Vecchio Castagno 14d,10171709,1099603.78,Manno,,,CH690295420762,101353193,0,6928,24.08.2021,[''],['Via Vecchio Castagno'],['IT'],24.08.2021,[3004],2.0,,8021.0,931a,['1'],1004,0,TI,1099603.78,1.0,0,2007.0,['2021-08-24T00:00:00'],Casa 4,14d,,[''],[3100],905,,[1],Via Vecchio Castagno 14d,Manno,931,5194,190073038,6928/692800,0,['Cas'],['_554000501'],2714317.46,1110.0
280,POINT (714340.2 99599),1020,,71.0,,2714340.242,1,['Via Vecchio Castagno'],,Via Vecchio Castagno 14c,10171709,1099598.944,Manno,,,CH609507420247,101353196,0,6928,24.08.2021,[''],['Via Vecchio Castagno'],['IT'],24.08.2021,[3004],2.0,,8011.0,932a,['1'],1004,0,TI,1099598.944,1.0,0,,['2021-08-24T00:00:00'],Casa 5,14c,,[''],[3100],905,,[1],Via Vecchio Castagno 14c,Manno,932,5194,190073041,6928/692800,0,['Cas'],['_554000501'],2714340.242,1110.0
281,POINT (714320.6 99620.2),1020,,71.0,,2714320.68,1,['Via Vecchio Castagno'],,Via Vecchio Castagno 14b,10171709,1099620.19,Manno,,,CH610742029517,101353197,0,6928,24.08.2021,[''],['Via Vecchio Castagno'],['IT'],24.08.2021,[3004],2.0,,8021.0,933a,['1'],1004,0,TI,1099620.19,1.0,0,2008.0,['2021-08-24T00:00:00'],Casa 6,14b,,[''],[3100],905,,[1],Via Vecchio Castagno 14b,Manno,933,5194,190073042,6928/692800,0,['Cas'],['_554000501'],2714320.68,1110.0
282,POINT (714665.2 99060),1020,,150.0,,2714665.236,1,['Via Orti'],,Via Orti 7c,10132839,1099059.963,Manno,,,CH369502073472,101360218,0,6928,24.08.2021,[''],['Via Orti'],['IT'],24.08.2021,[3004],2.0,,8021.0,109a,['1'],1004,0,TI,1099059.963,1.0,0,2006.0,['2021-08-24T00:00:00'],,7c,,[''],[3100],905,,[0],Via Orti 7c,Manno,109,5194,190073407,6928/692800,0,['Ort'],['_554000501'],2714665.236,1110.0
283,POINT (714628.2 99672),1020,,146.0,,2714628.247,1,['Via ai Boschetti'],,Via ai Boschetti 10c,10132828,1099671.948,Manno,,,CH440702953580,101314313,0,6928,24.08.2021,[''],['Via ai Boschetti'],['IT'],24.08.2021,[3004],2.0,,8017.0,211a,['1'],1004,0,TI,1099671.948,1.0,0,,['2021-08-24T00:00:00'],,10c,,[''],[3100],905,,[1],Via ai Boschetti 10c,Manno,211,5194,190073613,6928/692800,0,['Bos'],[''],2714628.247,1110.0
284,POINT (714472.2 99616),1020,,105.0,,2714472.244,1,['Via Cassinelle'],,Via Cassinelle 3,10132832,1099615.946,Manno,,,CH430295074207,101314229,0,6928,24.08.2021,[''],['Via Cassinelle'],['IT'],24.08.2021,[3004],2.0,,8021.0,915a,['1'],1004,0,TI,1099615.946,1.0,0,2007.0,['2021-08-24T00:00:00'],,3,,[''],[3100],905,,[1],Via Cassinelle 3,Manno,915,5194,190074586,6928/692800,0,['Cas'],['_554000501'],2714472.244,1110.0
285,POINT (714982.3 99411.89999999999),1060,,283.0,,2714982.3,1,['Via Quadrella'],,Via Quadrella 43,10132842,1099411.82,Manno,,,CH109507470208,101347348,0,6928,24.08.2021,,['Via Quadrella'],['IT'],24.08.2021,,2.0,,8021.0,364a,,1004,0,TI,1099411.82,,0,2006.0,,,43,,,,905,,,Via Quadrella 43,Manno,364,5194,190075814,6928/692800,0,['Qua'],,2714982.3,1220.0
286,POINT (714547.2 99110),1020,,100.0,,2714547.235,1,['Via Lavatoio'],,Via Lavatoio 3,10132825,1099109.96,Manno,,,CH769502073433,101395537,0,6928,24.08.2021,[''],['Via Lavatoio'],['IT'],24.08.2021,[3004],3.0,,8020.0,57a,['1'],1004,0,TI,1099109.96,1.0,0,2005.0,['2021-08-24T00:00:00'],,3,,[''],[3100],905,,[1],Via Lavatoio 3,Manno,57,5194,190093067,6928/692800,0,['Lav'],['_554000501'],2714547.235,1110.0
287,POINT (714508.6 99462.39999999999),1020,,160.0,,2714508.61,1,['Via Vignascia'],,Via Vignascia 12,10128273,1099462.36,Manno,,,CH890295420791,101316073,0,6928,24.08.2021,[''],['Via Vignascia'],['IT'],24.08.2021,[3004],2.0,,8020.0,847a,['1'],1004,0,TI,1099462.36,1.0,0,2005.0,['2021-08-24T00:00:00'],,12,,[''],[3100],905,,[1],Via Vignascia 12,Manno,847,5194,190093071,6928/692800,0,['Vig'],['_554000501'],2714508.61,1110.0
288,POINT (714722.3 99301.5),1020,,,,2714722.31,1,['Via Norello'],,Via Norello 35,10132838,1099301.47,Manno,,,CH429542020744,101310240,0,6928,24.08.2021,[''],['Via Norello'],['IT'],24.08.2021,[3004],2.0,,8020.0,914a,['1'],1004,0,TI,1099301.47,1.0,0,2005.0,['2021-08-24T00:00:00'],,35,,[''],[3100],905,,[1],Via Norello 35,Manno,914,5194,190093072,6928/692800,0,['Nor'],['_554000501'],2714722.31,1110.0
289,POINT (714672.2 99029),1020,,103.0,,2714672.235,1,['Via Orti'],,Via Orti 7a,10132839,1099028.964,Manno,,,CH590295420796,101211858,0,6928,24.08.2021,[''],['Via Orti'],['IT'],24.08.2021,[3004],1.0,,8021.0,921a,['1'],1004,0,TI,1099028.964,1.0,0,2007.0,['2021-08-24T00:00:00'],,7a,,[''],[3100],905,,[0],Via Orti 7a,Manno,921,5194,190095761,6928/692800,0,['Ort'],['_554000501'],2714672.235,1110.0
290,POINT (714711 99318.60000000001),1020,,159.0,,2714711.02,1,['Via Carà'],,Via Carà 21,10132831,1099318.58,Manno,,,CH410747029540,101397249,0,6928,24.08.2021,[''],['Via Carà'],['IT'],24.08.2021,[3004],1.0,,8021.0,396a,['1'],1004,0,TI,1099318.58,1.0,0,2007.0,['2021-08-24T00:00:00'],,21,,[''],[3100],905,,[0],Via Carà 21,Manno,396,5194,190098071,6928/692800,0,['Car'],['_554000501'],2714711.02,1110.0
291,POINT (714308.4 99568.89999999999),1020,,171.0,,2714308.396,1,['Via Vecchio Castagno'],,Via Vecchio Castagno 2,10171709,1099568.88,Manno,,,CH883502079538,102193401,0,6928,24.08.2021,"['', '']",['Via Vecchio Castagno'],['IT'],24.08.2021,"[3004, 3004]",3.0,,8015.0,154a,"['1', '2']",1004,0,TI,1099568.88,2.0,0,1980.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,2,,"['', '']","[3101, 3100]",905,,"[0, 0]",Via Vecchio Castagno 2,Manno,154,5194,190099262,6928/692800,0,['Cas'],"['_554000502', '_554000501']",2714308.396,1121.0
292,POINT (714387.2 99655),1020,,184.0,,2714387.243,1,['Via ai Boschetti'],,Via ai Boschetti 30,10132828,1099654.944,Manno,,,CH640702954205,101394558,0,6928,24.08.2021,[''],['Via ai Boschetti'],['IT'],24.08.2021,[3004],2.0,,8021.0,937a,['1'],1004,0,TI,1099654.944,1.0,0,2008.0,['2021-08-24T00:00:00'],,30,,[''],[3100],905,,[1],Via ai Boschetti 30,Manno,937,5194,190105859,6928/692800,0,['Bos'],['_554000501'],2714387.243,1110.0
293,POINT (714960.2 99171),1040,,160.0,,2714960.242,1,['Via Cantonale'],,Via Cantonale 37,10132830,1099170.966,Manno,,,CH509507470266,101311533,0,6928,24.08.2021,"['destra', 'centro', 'sinistra']",['Via Cantonale'],['IT'],24.08.2021,"[3004, 3004, 3004]",2.0,,8013.0,405a,"['1', '2', '3']",1004,0,TI,1099170.966,3.0,0,1950.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",ristorante con abitazioni,37,,"['', '', '']","[3101, 3101, 3101]",905,,"[0, 0, 0]",Via Cantonale 37,Manno,405,5194,190105922,6928/692800,0,['Can'],"['', '', '_Camera']",2714960.242,
294,POINT (714909.4 99397.39999999999),1060,,145.0,,2714909.444,1,['Via Sialunga'],,Via Sialunga 8,10132846,1099397.334,Manno,,,CH910747029564,101396090,0,6928,24.08.2021,,['Via Sialunga'],['IT'],24.08.2021,,2.0,,8011.0,354a,,1004,0,TI,1099397.334,,0,,,,8,,,,905,,,Via Sialunga 8,Manno,354,5194,190105924,6928/692800,0,['Sia'],,2714909.444,
295,POINT (714556.3 99517.60000000001),1020,,93.0,,2714556.33,1,['Via Vignascia'],,Via Vignascia 5,10128273,1099517.57,Manno,,,CH510735029517,101396092,0,6928,24.08.2021,[''],['Via Vignascia'],['IT'],24.08.2021,[3004],3.0,,8020.0,219a,['1'],1004,0,TI,1099517.57,1.0,0,2004.0,['2021-08-24T00:00:00'],,5,,[''],[3100],905,,[1],Via Vignascia 5,Manno,219,5194,190105926,6928/692800,0,['Vig'],['_554000501'],2714556.33,1110.0
296,POINT (714478.6 99628.3),1020,,98.0,,2714478.61,1,['Via Cassinelle'],,Via Cassinelle 1,10132832,1099628.25,Manno,,,CH170795420270,102189337,0,6928,24.08.2021,[''],['Via Cassinelle'],['IT'],24.08.2021,[3004],2.0,,8011.0,879a,['1'],1004,0,TI,1099628.25,1.0,0,,['2021-08-24T00:00:00'],,1,,[''],[3100],905,,[1],Via Cassinelle 1,Manno,879,5194,190117114,6928/692800,0,['Cas'],['_554000501'],2714478.61,1110.0
297,POINT (714507.6 99699.10000000001),1020,,142.0,,2714507.61,1,['Via ai Boschetti'],,Via ai Boschetti 18b,10132828,1099699.08,Manno,,,CH370795350223,101525408,0,6928,24.08.2021,[''],['Via ai Boschetti'],['IT'],24.08.2021,[3004],3.0,,8021.0,194a,['1'],1004,0,TI,1099699.08,1.0,0,2006.0,['2021-08-24T00:00:00'],,18b,,[''],[3100],905,,[1],Via ai Boschetti 18b,Manno,194,5194,190122909,6928/692800,0,['Bos'],['_554000501'],2714507.61,1110.0
298,POINT (714673.2 99422),1020,,129.0,,2714673.243,1,['Via Campagnola'],,Via Campagnola 9,10132829,1099421.955,Manno,,,CH130295073618,101550486,0,6928,24.08.2021,[''],['Via Campagnola'],['IT'],24.08.2021,[3004],3.0,,8021.0,275a,['1'],1004,0,TI,1099421.955,1.0,0,2006.0,['2021-08-24T00:00:00'],,9,,[''],[3100],905,,[1],Via Campagnola 9,Manno,275,5194,190122911,6928/692800,0,['Cam'],['_554000501'],2714673.243,1110.0
299,POINT (714817.1 99138.10000000001),1020,,66.0,,2714817.12,1,['Via Norello'],,Via Norello 17c,10132838,1099138.08,Manno,,,CH510742029551,101524168,0,6928,24.08.2021,[''],['Via Norello'],['IT'],24.08.2021,[3004],2.0,,8021.0,923a,['1'],1004,0,TI,1099138.08,1.0,0,2006.0,['2021-08-24T00:00:00'],,17c,,[''],[3100],905,,[1],Via Norello 17c,Manno,923,5194,190122917,6928/692800,0,['Nor'],[''],2714817.12,1110.0
300,POINT (714806.2 99122),1020,,66.0,,2714806.239,1,['Via Norello'],,Via Norello 17b,10132838,1099121.965,Manno,,,CH509507420281,101525412,0,6928,24.08.2021,[''],['Via Norello'],['IT'],24.08.2021,[3004],2.0,,8021.0,922a,['1'],1004,0,TI,1099121.965,1.0,0,2006.0,['2021-08-24T00:00:00'],,17b,,[''],[3100],905,,[1],Via Norello 17b,Manno,922,5194,190122918,6928/692800,0,['Nor'],[''],2714806.239,1110.0
301,POINT (714337.2 99585),1020,,71.0,,2714337.241,1,['Via Vecchio Castagno'],,Via Vecchio Castagno 14e,10171709,1099584.945,Manno,,,CH870795350247,101524171,0,6928,24.08.2021,[''],['Via Vecchio Castagno'],['IT'],24.08.2021,[3004],2.0,,8021.0,153a,['1'],1004,0,TI,1099584.945,1.0,0,2008.0,['2021-08-24T00:00:00'],,14e,,[''],[3100],905,,[1],Via Vecchio Castagno 14e,Manno,153,5194,190122924,6928/692800,0,['Cas'],['_554000501'],2714337.241,1110.0
302,POINT (714638.7 99204),1020,,100.0,,2714638.73,1,['Piazza Bironico'],,Piazza Bironico 1,10132822,1099203.9,Manno,,,CH610733029501,102187676,0,6928,24.08.2021,[''],['Piazza Bironico'],['IT'],24.08.2021,[3004],3.0,,8011.0,41a,['1'],1004,0,TI,1099203.9,1.0,0,,['2021-08-24T00:00:00'],,1,,[''],[3101],905,,[1],Piazza Bironico 1,Manno,41,5194,190123395,6928/692800,0,['Bir'],['_554000501'],2714638.73,1110.0
303,POINT (714520.4 99376.10000000001),1020,,74.0,,2714520.49,1,['Strada Regina'],,Strada Regina 61c,10132826,1099376.06,Manno,,,CH754302950720,101462221,0,6928,24.08.2021,[''],['Strada Regina'],['IT'],24.08.2021,[3004],2.0,,8021.0,948a,['1'],1004,0,TI,1099376.06,1.0,0,2008.0,['2021-08-24T00:00:00'],,61c,,[''],[3100],905,,[1],Strada Regina 61c,Manno,948,5194,190129751,6928/692800,0,['Reg'],['_554000501'],2714520.49,1110.0
304,POINT (714529.7 99376.3),1020,,75.0,,2714529.79,1,['Strada Regina'],,Strada Regina 61b,10132826,1099376.27,Manno,,,CH769502074324,101462224,0,6928,24.08.2021,[''],['Strada Regina'],['IT'],24.08.2021,[3004],2.0,,8021.0,949a,['2'],1004,0,TI,1099376.27,1.0,0,2008.0,['2021-08-24T00:00:00'],,61b,,[''],[3100],905,,[1],Strada Regina 61b,Manno,949,5194,190129752,6928/692800,0,['Reg'],[''],2714529.79,1110.0
305,POINT (714539.2 99375),1020,,77.0,,2714539.24,1,['Strada Regina'],,Strada Regina 61a,10132826,1099374.953,Manno,,,CH870795430223,101462225,0,6928,24.08.2021,[''],['Strada Regina'],['IT'],24.08.2021,[3004],2.0,,8021.0,950a,['1'],1004,0,TI,1099374.953,1.0,0,2008.0,['2021-08-24T00:00:00'],,61a,,[''],[3100],905,,[1],Strada Regina 61a,Manno,950,5194,190129753,6928/692800,0,['Reg'],['_554000501'],2714539.24,1110.0
306,POINT (714280.2 99668),1020,,100.0,,2714280.242,1,['Via ai Boschetti'],,Via ai Boschetti 54,10132828,1099667.942,Manno,,,CH629534020748,101534241,0,6928,24.08.2021,[''],['Via ai Boschetti'],['IT'],24.08.2021,[3004],2.0,,8021.0,138a,['1'],1004,0,TI,1099667.942,1.0,0,2009.0,['2021-08-24T00:00:00'],,54,,[''],[3100],905,,[1],Via ai Boschetti 54,Manno,138,5194,190131358,6928/692800,0,['Bos'],[''],2714280.242,1110.0
307,POINT (714459 99495.5),1020,,189.0,,2714459.01,1,['Via Masma'],,Via Masma 10,10132836,1099495.41,Manno,,1.0,CH140702954278,101462282,0,6928,24.08.2021,"['', '']",['Via Masma'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8022.0,886a,"['1', '2']",1004,0,TI,1099495.41,2.0,0,2012.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,10,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via Masma 10,Manno,886,5194,190132515,6928/692800,0,['Mas'],"['', '']",2714459.01,1121.0
308,POINT (714394.2 99692),1020,,150.0,,2714394.244,1,['Via ai Boschetti'],,Via ai Boschetti 28,10132828,1099691.943,Manno,,,CH653402950706,100244861,0,6928,24.08.2021,[''],['Via ai Boschetti'],['IT'],24.08.2021,[3004],2.0,,8022.0,141a,['1'],1004,0,TI,1099691.943,1.0,0,2011.0,['2021-08-24T00:00:00'],,28,,[''],[3100],905,,[1],Via ai Boschetti 28,Manno,141,5194,190135058,6928/692800,0,['Bos'],[''],2714394.244,1110.0
309,POINT (714533.5 99543.8),1020,,146.0,,2714533.52,1,['Via Vignascia'],,Via Vignascia 6,10128273,1099543.78,Manno,,,CH409507350239,101475209,0,6928,24.08.2021,[''],['Via Vignascia'],['IT'],24.08.2021,[3004],2.0,,8021.0,207a,['1'],1004,0,TI,1099543.78,1.0,0,2009.0,['2021-08-24T00:00:00'],,6,,[''],[3100],905,,[1],Via Vignascia 6,Manno,207,5194,190139568,6928/692800,0,['Vig'],[''],2714533.52,1110.0
310,POINT (714286.2 99644),1020,,93.0,,2714286.242,1,['Via Vecchio Castagno'],,Via Vecchio Castagno 9,10171709,1099643.942,Manno,,,CH770795430257,101473974,0,6928,24.08.2021,[''],['Via Vecchio Castagno'],['IT'],24.08.2021,[3004],2.0,,8021.0,940a,['1'],1004,0,TI,1099643.942,1.0,0,2010.0,['2021-08-24T00:00:00'],,9,,[''],[3100],905,,[1],Via Vecchio Castagno 9,Manno,940,5194,190141405,6928/692800,0,['Cas'],[''],2714286.242,1110.0
