,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
184,POINT (717127 94107.10000000001),1020,,312.0,,2717127.0,1,['Via Guidino'],,Via Guidino 18,10129486,1094107.0,Paradiso,,,CH190296610769,101547128,0,6900,24.08.2021,"['', '', '', '']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",5.0,,8021.0,442a,"['1', '2', '3', '4']",1004,9,TI,1094107.0,4.0,0,2006.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Abitazione da 3 a 10 appartamenti (585),18,,"['', '', '', '']","[3102, 3104, 3101, 3103]",905,,"[0, 0, 0, 0]",Via Guidino 18,Paradiso,442,5210,190116877,6900/690009,0,['Gui'],"['2982_2', '2984_4', '2981_1', '2983_3']",2717127.0,1122.0
185,POINT (716338.2 94151.89999999999),1020,,204.0,,2716338.196,1,['Via Calprino'],,Via Calprino 4,10129478,1094151.837,Paradiso,,,CH690296680772,101550808,0,6900,24.08.2021,"['Sinistra', 'Destra', 'Sinistra', 'Destra', 'sinistra', 'Destra', 'sinistra', 'Destra', 'sinistra', 'Destra']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8021.0,167a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']",1004,9,TI,1094151.837,10.0,0,2008.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,4,,"['', '', '', '', '', '', '', '', '', '']","[3100, 3100, 3101, 3101, 3102, 3102, 3103, 3103, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Calprino 4,Paradiso,167,5210,190117117,6900/690009,0,['Cal'],"['3016_1', '3017_2', '3018_3', '3019_4', '3020_5', '3021_6', '3022_7', '3023_8', '3038_9', '3025_10']",2716338.196,1122.0
186,POINT (717570.4 94024.2),1030,,376.0,,2717570.49,1,['Riva Paradiso'],,Riva Paradiso 17a,10129473,1094024.15,Paradiso,,,CH910760029643,101525696,0,6900,24.08.2021,"['', '']",['Riva Paradiso'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8012.0,320d,"['1', '2']",1004,9,TI,1094024.15,2.0,0,1920.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,17a,,"['', '']","[3100, 3100]",905,,"[0, 0]",Riva Paradiso 17a,Paradiso,320,5210,190118296,6900/690009,0,['Par'],"['_1', '_2']",2717570.49,1121.0
187,POINT (716541.8 94372.3),1020,,275.0,,2716541.83,1,['Via Franco Zorzi'],,Via Franco Zorzi 30,10129491,1094372.25,Paradiso,,,CH809607610289,101466242,0,6900,24.08.2021,"['Sinistra', 'Destra', 'Destra', 'Destra', 'Sinistra', 'Sinistra', 'Sinistra', 'Destra', 'Destra', 'Sinistra', 'Destra', 'Centro']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8013.0,418a,"['12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23']",1004,9,TI,1094372.25,12.0,0,1955.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Ex Albergo Cristina,30,,"['', '', '', '', '', '', '', '', '', '', '', '']","[3100, 3100, 3103, 3101, 3103, 3104, 3105, 3104, 3106, 3106, 3105, 3106]",905,,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",Via Franco Zorzi 30,Paradiso,418,5210,190135815,6900/690009,0,['Zor'],"['_2', '_1', '_4', '_3', '_5', '_7', '_8', '_6', '_11', '_12', '_9', '_10']",2716541.83,1122.0
188,POINT (717201.2 93986.89999999999),1020,,141.0,,2717201.211,1,['Via Guidino'],,Via Guidino 25a,10129486,1093986.828,Paradiso,,1.0,CH369602076217,101251109,0,6900,24.08.2021,"['', '', '', '']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",4.0,,8022.0,609c,"['1', '2', '3', '4']",1004,9,TI,1093986.828,4.0,0,2013.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,25a,,"['', '', '', '']","[3100, 3101, 3102, 3103]",905,,"[0, 0, 0, 0]",Via Guidino 25a,Paradiso,609,5210,190135820,6900/690009,0,['Gui'],"['_1', '_2', '_3', '_4']",2717201.211,1122.0
189,POINT (717120.3 94118.89999999999),1020,,343.0,,2717120.34,1,['Via Guidino'],,Via Guidino 16,10129486,1094118.87,Paradiso,,,CH356102960755,101528587,0,6900,24.08.2021,"['', '', '', '']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",5.0,,8021.0,477a,"['1', '2', '3', '4']",1004,9,TI,1094118.87,4.0,0,2007.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Abitazione da 3 a 10 appartamenti (0),16,,"['', '', '', '']","[3101, 3102, 3103, 3104]",905,,"[0, 0, 0, 0]",Via Guidino 16,Paradiso,477,5210,190142509,6900/690009,0,['Gui'],"['2995_1', '2996_2', '2997_3', '2998_4']",2717120.34,1122.0
190,POINT (717252.9 93975),1020,,219.0,,2717252.94,1,['Via Guidino'],,Via Guidino 23,10129486,1093974.94,Paradiso,,,CH470796620293,101513121,0,6900,24.08.2021,"['', '', 'sinistra', 'destra', 'sinistra', 'destra', '', '', '']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8022.0,610a,"['1', '2', '3', '4', '5', '6', '7', '8', '9']",1004,9,TI,1093974.94,9.0,0,2011.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,23,,"['', '', '', '', '', '', '', '', '']","[3101, 3101, 3102, 3102, 3103, 3103, 3104, 3104, 3105]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Guidino 23,Paradiso,610,5210,190143510,6900/690009,0,['Gui'],"['_1', '_2', '_3', '_4', '_5', '_6', '_7', '_8', '_9']",2717252.94,1122.0
191,POINT (716574.1 94413.8),1030,,271.0,,2716574.14,1,['Via Franco Zorzi'],,Via Franco Zorzi 4,10129491,1094413.76,Paradiso,,5.0,CH456002960748,101475912,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",9.0,,8022.0,377a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']",1004,9,TI,1094413.76,14.0,0,2014.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,4,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3101, 3103, 3103, 3104, 3105, 3105, 3105, 3106, 3106, 3107, 3107, 3107, 3108, 3108]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 4,Paradiso,377,5210,190166133,6900/690009,0,['Zor'],"['3', '8', '10', '11', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",2716574.14,1122.0
192,POINT (716541.6 94339.60000000001),1030,,981.0,,2716541.6,1,['Via Franco Zorzi'],,Via Franco Zorzi 28,10129491,1094339.53,Paradiso,,10.0,CH709607680205,101491189,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8022.0,57a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30']",1004,9,TI,1094339.53,30.0,0,2013.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,28,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3101, 3102, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104, 3104, 3105, 3105, 3105, 3105, 3105, 3106, 3106, 3106, 3106, 3106, 3107, 3107, 3107, 3107]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 28,Paradiso,57,5210,190168843,6900/690009,0,['Zor'],"['_05', '_06', '_07', '_08', '_09', '_31', '_10', '_11', '_12', '_13', '_32', '_14', '_15', '_16', '_17', '_30', '_18', '_19', '_20', '_21', '_33', '_22', '_23', '_24', '_25', '_34', '_26', '_27', '_28', '_29']",2716541.6,1122.0
193,POINT (716669.6 94258.3),1030,,233.0,,2716669.64,1,['Via Franco Zorzi'],,Via Franco Zorzi 18,10129491,1094258.24,Paradiso,,,CH310762029635,101612283,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8021.0,604a,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']",1004,9,TI,1094258.24,12.0,0,2009.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,18,,"['', '', '', '', '', '', '', '', '', '', '', '']","[3101, 3102, 3103, 3104, 3105, 3102, 3101, 3103, 3104, 3105, 3106, 3106]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",Via Franco Zorzi 18,Paradiso,604,5210,190180256,6900/690009,0,['Zor'],"['_2', '3028_4', '_6', '_8', '_10', '3029_5', '_3', '_7', '_9', '_11', '_12', '_13']",2716669.64,1122.0
194,POINT (716484.7 94316.3),1030,,339.0,,2716484.71,1,['Via Franco Zorzi'],,Via Franco Zorzi 32,10129491,1094316.25,Paradiso,,12.0,CH630296076702,101628180,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8022.0,49a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",1004,9,TI,1094316.25,18.0,0,2012.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,32,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3103, 3104, 3104, 3104, 3105, 3105, 3105, 3106, 3106, 3100]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 32,Paradiso,49,5210,190209328,6900/690009,0,['Zor'],"['_1a', '_1b', '_1c', '_2a', '_2b', '_2c', '_3a', '_3b', '_3c', '_4a', '_4b', '_4c', '_5a', '_5b', '_5c', '_6b', '_6a', '_0a']",2716484.71,1122.0
195,POINT (716780 94097.7),1020,,584.0,,2716780.03,1,['Via Carona'],,Via Carona 11,10129479,1094097.66,Paradiso,,5.0,CH129661020745,101672564,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '']",['Via Carona'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8023.0,445a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']",1004,9,TI,1094097.66,10.0,0,2017.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,11,,"['1A', '1B', '2C', '2D', '3E', '3F', '4G', '4H', '5I', '5L']","[3101, 3101, 3102, 3102, 3103, 3103, 3104, 3104, 3105, 3105]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Carona 11,Paradiso,445,5210,190286229,6900/690009,0,['Car'],"['', '', '', '', '', '', '', '', '', '']",2716780.03,1122.0
196,POINT (716729.2 94298.89999999999),1030,,572.0,,2716729.196,1,['Via delle Scuole'],,Via delle Scuole ,10129489,1094298.836,Paradiso,,,,101741905,0,6900,24.08.2021,"['Centro nord', 'Centro sud', 'Nord', 'Est', 'Centro', 'Centro nord', 'Centro nord', 'Est', 'Centro ovest', 'Centro ovest']",['Via delle Scuole'],['IT'],24.08.2021,"[3003, 3003, 3003, 3003, 3003, 3003, 3003, 3003, 3003, 3003]",5.0,,,70,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']",1003,9,TI,1094298.836,10.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,,,"['', '', '', '', '', '', '', '', '', '']","[3103, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via delle Scuole ,Paradiso,70,5210,190324710,6900/690009,0,['Scu'],"['', '', '', '', '', '', '', '', '', '']",2716729.196,1122.0
197,POINT (716695.9 94202.10000000001),1030,,840.0,,2716695.95,1,['Via Franco Zorzi'],,Via Franco Zorzi 15,10129491,1094202.09,Paradiso,,,CH469602076082,101702734,0,6900,24.08.2021,"['Sinistra', 'Destra', 'Centro', 'Est', 'Ovest', 'Sinistra', 'Destra', 'Centro', 'Est', 'Ovest', 'Sud', 'Destra', 'Sinistra', 'Centro', 'Est', 'Ovest', 'Sinistra', 'Destra', 'Est', 'Centro', 'Sud', 'Ovest', 'Sinistra', 'Destra', 'Sud', 'Centro', 'Centro', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8021.0,379a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29']",1004,9,TI,1094202.09,29.0,0,2009.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,15,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3102, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104, 3104, 3105, 3105, 3105, 3105, 3105, 3105, 3106, 3106, 3106, 3106, 3107, 3107, 3107]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 15,Paradiso,379,5210,190324869,6900/690009,0,['Zor'],"['_5EF', '_5B', '_5A', '_5C', '_5D', '_6D', '_6B', '_6C', '_6F', '_6E', '_6A', '_7B', '_7F', '_7D', '_7E', '_7C', '_8B', '_8D', '_8F', '_8C', '_8A', '_8E', '_9C', '_9F', '_9D', '_9E', '_10E', '_10D', '_10F']",2716695.95,1122.0
198,POINT (716798.2 94586.89999999999),1030,,1985.0,,2716798.196,1,['Riva Paradiso'],,Riva Paradiso 2,10129473,1094586.848,Paradiso,,9.0,CH430296076770,101705335,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Riva Paradiso'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",11.0,,8022.0,20a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38']",1004,9,TI,1094586.848,38.0,0,2013.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Palazzo Mantegazza,2,,"['21', '22', '23', '24', '25', '26', '27', '29', '30', '31', '32', '33', '34', '41', '40', '45', '42', '37', '38', '39', '47', '46', '48', '50', '52', '51', '53', '55', '57', '56', '58', '61', '62', '60', '63', '65', '67', '68']","[3103, 3103, 3103, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104, 3104, 3104, 3105, 3105, 3106, 3105, 3105, 3105, 3105, 3106, 3106, 3106, 3107, 3107, 3107, 3107, 3108, 3108, 3108, 3108, 3110, 3110, 3110, 3109, 3110, 3109, 3109]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Riva Paradiso 2,Paradiso,20,5210,190331468,6900/690009,0,['Par'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2716798.196,1122.0
199,POINT (716662.2 94023.89999999999),1020,,227.0,,2716662.195,1,['Via Alessandro Antonietti'],,Via Alessandro Antonietti 8,10129475,1094023.825,Paradiso,,3.0,CH969602076108,101766493,0,6900,24.08.2021,"['Centro est', 'Sinistra est']",['Via Antonietti'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8022.0,439a,"['1', '2']",1004,9,TI,1094023.825,2.0,0,2013.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,8,,"['', '']","[3100, 3100]",905,,"[1, 1]",Via Alessandro Antonietti 8,Paradiso,439,5210,190529888,6900/690009,0,['Ant'],"['', '']",2716662.195,1121.0
200,POINT (717374 93997.5),1020,,2604.0,,2717374.09,1,['Via Guidino'],,Via Guidino 17,10129486,1093997.45,Paradiso,,7.0,CH190296620766,101803706,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",7.0,,8022.0,578a,"['1', '2', '3', '4', '6', '7', '8', '9', '10', '11', '12', '13', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '26', '27']",1004,9,TI,1093997.45,24.0,0,2014.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,17,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3103, 3104, 3104, 3104, 3104, 3105, 3105, 3105, 3106, 3106, 3106, 3107, 3107, 3107, 3107, 3100]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Guidino 17,Paradiso,578,5210,190602599,6900/690009,0,['Gui'],"['1.1', '1.2', '1.3', '2.1', '2.2', '2.3', '3.2', '3.3', '3.1', '4.4', '4.1', '4.5', '4.3', '5.3', '5.1', '5.2', '6.2', '6.1', '6.3', '6.4', '7.2', '7.3', '7.1', 'O.1']",2717374.09,1122.0
201,POINT (717038 94003.10000000001),1020,,290.0,,2717038.0,1,['Via Guidino'],,Via Guidino 37,10129486,1094003.0,Paradiso,,1.0,CH709607620223,101831383,0,6900,24.08.2021,"[""Sinistra all'esterno"", 'Centro a sinistra', 'Sinistra ovest', 'Centro est', 'Sinistra sud', '', 'Centro a destra']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8022.0,526a,"['1', '2', '3', '4', '5', '6', '7']",1004,9,TI,1094003.0,7.0,0,2015.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,37,,"['', '', '', '', '', '', '']","[3100, 3101, 3101, 3102, 3102, 3103, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0]",Via Guidino 37,Paradiso,526,5210,190795290,6900/690009,0,['Gui'],"['', '', '', '', '', '', '']",2717038.0,1122.0
