,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
237,POINT (705505.1 114492.2),1020,,423.0,,2705505.101,1,['Via Santo Stefano'],,Via Santo Stefano 4,10136221,1114492.144,Muralto,,,CH329812020773,101401760,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Santo Stefano'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8017.0,644a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23']",1004,2,TI,1114492.144,23.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Condominio Santo Stefano,4,,"['4', '10', '7', '5', '6', '9', '8', '11', '13', '12', '15', '14', '16', '17', '19', '18', '20', '21', '22', '27', '24', '25', '26']","[3100, 3101, 3100, 3100, 3100, 3101, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Santo Stefano 4,Muralto,644,5120,11171861,6600/660002,0,['Ste'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2705505.101,1122.0
238,POINT (704964.1 114347.4),1020,,137.0,,2704964.19,1,['Salita San Biagio'],,Salita San Biagio 2,10137763,1114347.33,Muralto,,,CH330298071244,101401761,0,6600,24.08.2021,"['', '', '']",['Salita San Biagio'],['IT'],24.08.2021,"[3004, 3004, 3004]",2.0,,8013.0,645a,"['1', '2', '3']",1004,2,TI,1114347.33,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,2,,"['', '', '']","[3100, 3101, 3101]",905,,"[0, 0, 0]",Salita San Biagio 2,Muralto,645,5120,11171862,6600/660002,0,['Bia'],"['', '', '']",2704964.19,1122.0
239,POINT (705640.9 114400.9),1020,,470.0,,2705640.91,1,['Via Municipio'],,Via Municipio 4,10136213,1114400.89,Muralto,,,CH340702981231,101401762,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Municipio'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8013.0,646a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']",1004,2,TI,1114400.89,13.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Ester,4,,"['1', '2', '3', '4a', '5', '6', '7', '8', '9', '10', '11', '12', '13']","[3401, 3100, 3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Municipio 4,Muralto,646,5120,11171863,6600/660002,0,['Mun'],"['', '', '', '', '', '', '', '', '', '', '', '', '']",2705640.91,1122.0
240,POINT (705610.6 114791.8),1020,,227.0,,2705610.62,1,['Via Balli'],,Via Balli 8,10137768,1114791.7,Muralto,,,CH369802071213,101401763,0,6600,24.08.2021,"['Centro', 'Centro', 'Sinistra', 'Destra', 'Sinistra', 'Centro', 'Centro', 'Destra', 'Sinistra', 'Centro', 'Destra', 'Sinistra', 'Destra', 'Sinistra', 'Destra']",['Via Balli'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8013.0,648a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '16']",1004,2,TI,1114791.7,15.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Angelo,8,,"['5', '11', '9', '13', '3', '14', '2', '4', '15', '8', '1', '6', '10', '12', '7']","[3101, 3103, 3102, 3104, 3100, 3104, 3100, 3101, 3104, 3102, 3100, 3101, 3103, 3103, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Balli 8,Muralto,648,5120,11171864,6600/660002,0,['Bal'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2705610.62,1122.0
241,POINT (705687.1 114843.2),1020,,87.0,,2705687.105,1,['Via Orselina'],,Via Orselina 7,10136214,1114843.149,Muralto,,,CH270798170284,101401764,0,6600,24.08.2021,"['', '']",['Via Orselina'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8012.0,64a,"['1', '2']",1004,2,TI,1114843.149,2.0,0,1925.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,7,,"['', '_2']","[3100, 3101]",905,,"[0, 0]",Via Orselina 7,Muralto,64,5120,11171865,6600/660002,0,['Ors'],"['', '']",2705687.105,1121.0
242,POINT (705472.2 114754.6),1020,,150.0,,2705472.28,1,['Via del Sole'],,Via del Sole 57,10137778,1114754.54,Muralto,,,CH470798120231,101401765,0,6600,24.08.2021,"['', '', '', '']",['Via del Sole'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",4.0,,8012.0,650a,"['1', '2', '3', '4']",1004,2,TI,1114754.54,4.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,57,,"['1', '2', '3', '4']","[3100, 3101, 3101, 3102]",905,,"[0, 0, 0, 0]",Via del Sole 57,Muralto,650,5120,11171866,6600/660002,0,['Sol'],"['', '', '', '']",2705472.28,1122.0
243,POINT (705575.4 114879.6),1020,,137.0,,2705575.46,1,['Salita ai Colli'],,Salita ai Colli 3,10137494,1114879.53,Muralto,,,CH490298120796,101401767,0,6600,24.08.2021,"['', 'Est', '']",['Salita ai Colli'],['IT'],24.08.2021,"[3004, 3004, 3004]",1.0,,8013.0,652b,"['1', '2', '3']",1004,2,TI,1114879.53,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,3,,"['', '', '']","[3100, 3100, 3100]",905,,"[0, 0, 0]",Salita ai Colli 3,Muralto,652,5120,11171868,6600/660002,0,['Col'],"['', '', '']",2705575.46,1122.0
244,POINT (705130.1 114498.9),1020,,329.0,,2705130.174,1,['Via del Sole'],,Via del Sole 4,10137778,1114498.803,Muralto,,,CH430298071210,101401768,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '']",['Via del Sole'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8014.0,656a,"['1', '2', '3', '4', '5', '6', '7', '8', '10']",1004,2,TI,1114498.803,9.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,4,,"['1', '2', '3', '4', '5', '6', '7', '8', '9']","[3401, 3401, 3100, 3100, 3101, 3101, 3102, 3102, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Via del Sole 4,Muralto,656,5120,11171869,6600/660002,0,['Sol'],"['', '', '', '', '', '', '', '', '']",2705130.174,1122.0
245,POINT (705665.7 114388.9),1020,,200.0,,2705665.77,1,['Via Municipio'],,Via Municipio 6,10136213,1114388.83,Muralto,,,CH440702981294,101401769,0,6600,24.08.2021,"['Sinistra', 'Destra', 'Sinistra', 'Destra', 'Sinistra', 'Destra', 'Sinistra', 'Destra', 'Sinistra', 'Destra']",['Via Municipio'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8013.0,657a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']",1004,2,TI,1114388.83,10.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Rex,6,,"['', '', '', '', '', '', '', '', '', '']","[3100, 3100, 3101, 3101, 3102, 3102, 3103, 3103, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",Via Municipio 6,Muralto,657,5120,11171870,6600/660002,0,['Mun'],"['', '', '', '', '', '', '', '', '', '']",2705665.77,1122.0
246,POINT (705294.2 114615.7),1020,,250.0,,2705294.2,1,['Via del Sole'],,Via del Sole 16a,10137778,1114615.6,Muralto,,,CH451202980777,101401770,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '']",['Via del Sole'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8015.0,658a,"['1', '2', '3', '4', '5', '8', '9', '10', '11']",1004,2,TI,1114615.6,9.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Condominio Eden,16a,,"['1', '2', '3', '4', '5', '7', '8', '9', '10']","[3100, 3100, 3101, 3101, 3102, 3103, 3102, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Via del Sole 16a,Muralto,658,5120,11171872,6600/660002,0,['Sol'],"['', '', '', '', '', '', '', '', '']",2705294.2,1122.0
247,POINT (705301.3 114595.4),1020,,193.0,,2705301.36,1,['Via Mariani'],,Via Mariani 5,10136215,1114595.38,Muralto,,,CH469802071276,101401771,0,6600,24.08.2021,[''],['Via Mariani'],['IT'],24.08.2021,[3004],2.0,,8013.0,659a,['1'],1004,2,TI,1114595.38,1.0,0,,['2021-08-24T00:00:00'],,5,,[''],[3100],905,,[1],Via Mariani 5,Muralto,659,5120,11171873,6600/660002,0,['Mar'],[''],2705301.36,1110.0
248,POINT (705676.5 114832.8),1020,,37.0,,2705676.59,1,['Via Orselina'],,Via Orselina 3,10136214,1114832.7,Muralto,,,CH281702079846,101401772,0,6600,24.08.2021,[''],['Via Orselina'],['IT'],24.08.2021,[3004],2.0,,8013.0,65a,['1'],1004,2,TI,1114832.7,1.0,0,,['2021-08-24T00:00:00'],,3,,[''],[3100],905,,[1],Via Orselina 3,Muralto,65,5120,11171874,6600/660002,0,['Ors'],[''],2705676.59,1110.0
249,POINT (704942.6 114336.4),1020,,76.0,,2704942.667,1,['Via delle Palme'],,Via delle Palme 1,10137780,1114336.354,Muralto,,,CH570798120294,101401773,0,6600,24.08.2021,[''],['Via delle Palme'],['IT'],24.08.2021,[3004],3.0,,8014.0,662b,['1'],1004,2,TI,1114336.354,1.0,0,1963.0,['2021-08-24T00:00:00'],,1,,[''],[3100],905,,[1],Via delle Palme 1,Muralto,662,5120,11171875,6600/660002,0,['Pal'],[''],2704942.667,1110.0
250,POINT (704925 114350.2),1030,,95.0,,2704925.086,1,['Via delle Palme'],,Via delle Palme 3,10137780,1114350.142,Muralto,,,CH570798120294,101401774,0,6600,24.08.2021,"['', '']",['Via delle Palme'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8013.0,662a,"['1', '2']",1004,2,TI,1114350.142,2.0,0,1957.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,3,,"['', '']","[3101, 3100]",905,,"[0, 0]",Via delle Palme 3,Muralto,662,5120,11171876,6600/660002,0,['Pal'],"['', '']",2704925.086,1121.0
251,POINT (705560.8 114906),1020,,243.0,,2705560.823,1,['Via Orselina'],,Via Orselina 17,10136214,1114905.912,Muralto,,,CH510712029827,101401775,0,6600,24.08.2021,"['', '', '', '']",['Via Orselina'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",2.0,,8012.0,666a,"['1', '2', '4', '5']",1004,2,TI,1114905.912,4.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Condominio Casa Azzurra,17,,"['_1', '_2', '_4', '_3']","[3100, 3101, 3102, 3101]",905,,"[0, 0, 0, 0]",Via Orselina 17,Muralto,666,5120,11171877,6600/660002,0,['Ors'],"['', '', '', '']",2705560.823,1122.0
252,POINT (705843.5 114509.5),1020,,298.0,,2705843.57,1,['Via Sociale'],,Via Sociale 3,10136224,1114509.44,Muralto,,,CH529812020705,101401776,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Sociale'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8013.0,667a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']",1004,2,TI,1114509.44,14.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Romisa,3,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3102, 3101, 3101, 3103, 3102, 3104, 3103, 3101, 3102, 3104, 3104, 3103, 3105, 3105]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Sociale 3,Muralto,667,5120,11171878,6600/660002,0,['Soc'],"['App.6', 'App.2', 'App.1', 'App.8', 'App.4', 'App.10', 'App.9', 'App.3', 'App.5', 'App.11', 'App.12', 'App.7', 'App.13', 'App.14']",2705843.57,1122.0
253,POINT (705388.9 114637.6),1020,,130.0,,2705388.9,1,['Via Ticino'],,Via Ticino 5,10136226,1114637.57,Muralto,,,CH540702981260,101401777,0,6600,24.08.2021,"['', '', '', '', '']",['Via Ticino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",2.0,,8012.0,669a,"['1', '2', '3', '5', '6']",1004,2,TI,1114637.57,5.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,5,,"['', '', '', '', '']","[3100, 3100, 3401, 3101, 3101]",905,,"[0, 0, 0, 0, 0]",Via Ticino 5,Muralto,669,5120,11171879,6600/660002,0,['Tic'],"['App.3', 'App.2', 'App.1', 'App.5', 'App.4']",2705388.9,1122.0
254,POINT (705721.1 114692.8),1020,,278.0,,2705721.19,1,['Via Bacilieri'],,Via Bacilieri 14,10137766,1114692.77,Muralto,,,CH569802071242,101401779,0,6600,24.08.2021,"['Destra', 'Destra ovest', 'Sinistra est', 'Destra sud', 'Destra', ""Destra all'esterno"", 'Nord', 'Sud', 'Centro ovest', 'Destra ovest', 'Centro ovest', 'Sinistra ovest', 'Sinistra ovest', 'Centro est', 'Sinistra', 'Centro nord', 'Sudovest', 'Destra sud']",['Via Bacilieri'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",2.0,,8013.0,672a,"['3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']",1004,2,TI,1114692.77,18.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Miramonti,14,,"['3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '1', '2']","[3100, 3100, 3100, 3100, 3102, 3101, 3101, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3102, 3101, 3100, 3100]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Bacilieri 14,Muralto,672,5120,11171881,6600/660002,0,['Bac'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2705721.19,1122.0
255,POINT (705743.1 114741.2),1020,,453.0,,2705743.107,1,['Via Bacilieri'],,Via Bacilieri 16,10137766,1114741.148,Muralto,,,CH670798120260,101401780,0,6600,24.08.2021,"['', '']",['Via Bacilieri'],['IT'],24.08.2021,"[3004, 3004]",1.0,,8014.0,674a,"['1', '2']",1004,2,TI,1114741.148,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,16,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via Bacilieri 16,Muralto,674,5120,11171882,6600/660002,0,['Bac'],"['', '']",2705743.107,1121.0
256,POINT (705720.5 114730.3),1020,,308.0,,2705720.51,1,['Via Bacilieri'],,Via Bacilieri 10,10137766,1114730.29,Muralto,,,CH690298120728,101401781,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '']",['Via Bacilieri'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8013.0,676a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '12']",1004,2,TI,1114730.29,11.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Paradiso,10,,"['_7', '_1', '_2', '_3', '_4', '_10', '_8', '_9', '_5', '_11', '_6']","[3102, 3100, 3100, 3100, 3101, 3103, 3102, 3103, 3101, 3104, 3101]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Bacilieri 10,Muralto,676,5120,11171883,6600/660002,0,['Bac'],"['', '', '', '', '', '', '', '', '', '', '']",2705720.51,1122.0
257,POINT (705589 114644.8),1020,,193.0,,2705589.06,1,['Via Sciaroni'],,Via Sciaroni 4,10137764,1114644.76,Muralto,,,CH610712029890,101401782,0,6600,24.08.2021,"['', '', '', '', '', '', '', '']",['Via Sciaroni'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8013.0,678ab,"['1', '2', '3', '4', '5', '6', '7', '8']",1004,2,TI,1114644.76,8.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,4,,"['1', '2', '3', '4', '5', '6', '7', '8']","[3100, 3100, 3101, 3101, 3102, 3102, 3103, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0]",Via Sciaroni 4,Muralto,678,5120,11171884,6600/660002,0,['Sci'],"['', '', '', '', '', '', '', '']",2705589.06,1122.0
258,POINT (705248.1 114630.2),1020,,358.0,,2705248.095,1,['Via del Sole'],,Via del Sole 29,10137778,1114630.147,Muralto,,,CH630298071239,101401784,0,6600,24.08.2021,[''],['Via del Sole'],['IT'],24.08.2021,[3004],2.0,,8014.0,681a,['1'],1004,2,TI,1114630.147,1.0,0,,['2021-08-24T00:00:00'],,29,,[''],[3100],905,,[1],Via del Sole 29,Muralto,681,5120,11171886,6600/660002,0,['Sol'],[''],2705248.095,1110.0
259,POINT (704919.4 114610.4),1020,,274.0,,2704919.4,1,['Salita San Biagio'],,Salita San Biagio 18,10137763,1114610.39,Muralto,,,CH781302079881,101401785,0,6600,24.08.2021,['Centro'],['Salita San Biagio'],['IT'],24.08.2021,[3004],2.0,,8014.0,687a,['1'],1004,2,TI,1114610.39,1.0,0,,['2021-08-24T00:00:00'],,18,,[''],[3100],905,,[1],Salita San Biagio 18,Muralto,687,5120,11171887,6600/660002,0,['Bia'],[''],2704919.4,1110.0
260,POINT (704944.7 114585.9),1020,,171.0,,2704944.7,1,['Salita San Biagio'],,Salita San Biagio 16,10137763,1114585.88,Muralto,,,CH709807130219,101401787,0,6600,24.08.2021,[''],['Salita San Biagio'],['IT'],24.08.2021,[3004],2.0,,8014.0,691a,['1'],1004,2,TI,1114585.88,1.0,0,,['2021-08-24T00:00:00'],,16,,[''],[3100],905,,[0],Salita San Biagio 16,Muralto,691,5120,11171889,6600/660002,0,['Bia'],[''],2704944.7,1110.0
261,POINT (705345.1 114711.2),1020,,494.0,,2705345.097,1,['Via del Sole'],,Via del Sole 41,10137778,1114711.148,Muralto,,,CH729813020725,101401422,0,6600,24.08.2021,"['', '']",['Via del Sole'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8014.0,693a,"['1', '3']",1004,2,TI,1114711.148,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,41,,"['', '']","[3102, 3101]",905,,"[0, 0]",Via del Sole 41,Muralto,693,5120,11171890,6600/660002,0,['Sol'],"['', '']",2705345.097,1121.0
262,POINT (705898.6 114386.3),1020,,155.0,,2705898.614,1,['Via Rivapiana'],,Via Rivapiana 13,10136217,1114386.242,Muralto,,,CH730298071304,101401423,0,6600,24.08.2021,[''],['Via Rivapiana'],['IT'],24.08.2021,[3004],2.0,,8014.0,694a,['1'],1004,2,TI,1114386.242,1.0,0,1970.0,['2021-08-24T00:00:00'],,13,,[''],[3100],905,,[1],Via Rivapiana 13,Muralto,694,5120,11171891,6600/660002,0,['Riv'],[''],2705898.614,1110.0
263,POINT (705635.2 114756.2),1020,,272.0,,2705635.23,1,['Via Bacilieri'],,Via Bacilieri 9,10137766,1114756.11,Muralto,,,CH740702981388,101401424,0,6600,24.08.2021,[''],['Via Bacilieri'],['IT'],24.08.2021,[3004],2.0,,8014.0,695ab,['1'],1004,2,TI,1114756.11,1.0,0,,['2021-08-24T00:00:00'],,9,,[''],[3100],905,,[0],Via Bacilieri 9,Muralto,695,5120,11171892,6600/660002,0,['Bac'],[''],2705635.23,1110.0
264,POINT (705205.5 114673.5),1020,,305.0,,2705205.564,1,['Via del Sole'],,Via del Sole 25,10137778,1114673.42,Muralto,,,CH751302980745,101401425,0,6600,24.08.2021,[''],['Via del Sole'],['IT'],24.08.2021,[3004],2.0,,8014.0,696a,['1'],1004,2,TI,1114673.42,1.0,0,,['2021-08-24T00:00:00'],,25,,[''],[3100],905,,[1],Via del Sole 25,Muralto,696,5120,11171893,6600/660002,0,['Sol'],[''],2705205.564,1110.0
265,POINT (705862.2 114578.6),1020,,372.0,,2705862.23,1,['Via Sociale'],,Via Sociale 8,10136224,1114578.52,Muralto,,,CH870798130286,101401426,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Sociale'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8014.0,698a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '15', '16', '17', '18', '19', '20', '21', '22', '23']",1004,2,TI,1114578.52,22.0,0,1964.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,8,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '']","[3401, 3100, 3100, 3100, 3100, 3101, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104, 3401]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Sociale 8,Muralto,698,5120,11171894,6600/660002,0,['Soc'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2705862.23,1122.0
