EGID;GDEKT;GDENR;GDENAME;GSTAT;GSTATLAB_DE;GSTATLAB_FR;GSTATLAB_IT;GKODE;GKODN;EDID;EGAID;ESID;STRNAME;DEINR;STRSP;DPLZ4;DPLZZ;DPLZNAME;DKODE;DKODN;DOFFADR;DEXPDAT
11143256;TI;5194;Manno;1004;bestehend;existant;esistente;2714536.69;1098885.02;0;101272799;10132826;Strada Regina;6;IT;6928;0;Manno;2714536.69;1098885.02;0;2021-08-24 00:00:00
11143257;TI;5194;Manno;1004;bestehend;existant;esistente;2714535.26;1098862.79;0;101272800;10132826;Strada Regina;4;IT;6928;0;Manno;2714535.26;1098862.79;0;2021-08-24 00:00:00
11143258;TI;5194;Manno;1004;bestehend;existant;esistente;2714512.802;1098814.607;0;101272801;10132826;Strada Regina;3;IT;6928;0;Manno;2714512.802;1098814.607;0;2021-08-24 00:00:00
11143259;TI;5194;Manno;1004;bestehend;existant;esistente;2714551.78;1099196.05;0;101272802;10132840;Via Pinca;10;IT;6928;0;Manno;2714551.78;1099196.05;0;2021-08-24 00:00:00
11143260;TI;5194;Manno;1004;bestehend;existant;esistente;2714717.245;1099534.953;0;101272803;10132828;Via ai Boschetti;3;IT;6928;0;Manno;2714717.245;1099534.953;0;2021-08-24 00:00:00
11143261;TI;5194;Manno;1004;bestehend;existant;esistente;2714833.96;1099238.61;0;101272804;10132843;Via Rivalta;7;IT;6928;0;Manno;2714833.96;1099238.61;0;2021-08-24 00:00:00
11143262;TI;5194;Manno;1004;bestehend;existant;esistente;2714850.04;1099251.08;0;102197138;10132843;Via Rivalta;5;IT;6928;0;Manno;2714850.04;1099251.08;0;2021-08-24 00:00:00
11143263;TI;5194;Manno;1004;bestehend;existant;esistente;2714865.28;1099262.97;0;102190724;10132843;Via Rivalta;3;IT;6928;0;Manno;2714865.28;1099262.97;0;2021-08-24 00:00:00
11143264;TI;5194;Manno;1004;bestehend;existant;esistente;2714886.243;1099276.962;0;101272805;10132843;Via Rivalta;1;IT;6928;0;Manno;2714886.243;1099276.962;0;2021-08-24 00:00:00
11143265;TI;5194;Manno;1004;bestehend;existant;esistente;2714698.32;1099048.98;0;101272806;10132839;Via Orti;6;IT;6928;0;Manno;2714698.32;1099048.98;0;2021-08-24 00:00:00
11143266;TI;5194;Manno;1004;bestehend;existant;esistente;2714342.27;1099493.96;0;101272807;10132828;Via ai Boschetti;41b;IT;6928;0;Manno;2714342.27;1099493.96;0;2021-08-24 00:00:00
11143267;TI;5194;Manno;1004;bestehend;existant;esistente;2714571.38;1099021.03;0;101272808;10132826;Strada Regina;16;IT;6928;0;Manno;2714571.38;1099021.03;0;2021-08-24 00:00:00
11143268;TI;5194;Manno;1004;bestehend;existant;esistente;2714655.92;1099506.73;0;101272809;10132829;Via Campagnola;4;IT;6928;0;Manno;2714655.92;1099506.73;0;2021-08-24 00:00:00
11143269;TI;5194;Manno;1004;bestehend;existant;esistente;2714566.18;1099477.907;0;101272810;10132826;Strada Regina;71e;IT;6928;0;Manno;2714566.18;1099477.907;0;2021-08-24 00:00:00
11143270;TI;5194;Manno;1004;bestehend;existant;esistente;2714580.226;1099443.552;0;101272811;10132826;Strada Regina;71a;IT;6928;0;Manno;2714580.226;1099443.552;0;2021-08-24 00:00:00
11143271;TI;5194;Manno;1004;bestehend;existant;esistente;2714579.11;1099121.24;0;101272812;10132826;Strada Regina;21;IT;6928;0;Manno;2714579.11;1099121.24;0;2021-08-24 00:00:00
11143272;TI;5194;Manno;1004;bestehend;existant;esistente;2714202.24;1099593.942;0;101272813;10132828;Via ai Boschetti;49e;IT;6928;0;Manno;2714202.24;1099593.942;0;2021-08-24 00:00:00
11143273;TI;5194;Manno;1004;bestehend;existant;esistente;2714779.83;1099576.88;0;101272814;10132835;Via Grumo;16;IT;6928;0;Manno;2714779.83;1099576.88;0;2021-08-24 00:00:00
11143274;TI;5194;Manno;1004;bestehend;existant;esistente;2714650.142;1099224.45;0;101272815;10132822;Piazza Bironico;21;IT;6928;0;Manno;2714650.142;1099224.45;0;2021-08-24 00:00:00
11143275;TI;5194;Manno;1004;bestehend;existant;esistente;2714548.232;1098927.965;0;101272816;10132826;Strada Regina;8;IT;6928;0;Manno;2714548.232;1098927.965;0;2021-08-24 00:00:00
11143276;TI;5194;Manno;1004;bestehend;existant;esistente;2714910.09;1098894;0;101272817;10132834;Via Gerre;1;IT;6928;0;Manno;2714910.09;1098894;0;2021-08-24 00:00:00
11143277;TI;5194;Manno;1004;bestehend;existant;esistente;2714896.246;1099465.958;0;101272818;10132846;Via Sialunga;17;IT;6928;0;Manno;2714896.246;1099465.958;0;2021-08-24 00:00:00
11143278;TI;5194;Manno;1004;bestehend;existant;esistente;2714213.916;1099575.253;0;101272819;10132828;Via ai Boschetti;49d;IT;6928;0;Manno;2714213.916;1099575.253;0;2021-08-24 00:00:00
11143279;TI;5194;Manno;1004;bestehend;existant;esistente;2714332.52;1099480.13;0;101272820;10132828;Via ai Boschetti;41c;IT;6928;0;Manno;2714332.52;1099480.13;0;2021-08-24 00:00:00
11143280;TI;5194;Manno;1004;bestehend;existant;esistente;2714600.52;1099052.13;0;101272821;10132827;Streccia di Caminada;6c;IT;6928;0;Manno;2714600.52;1099052.13;0;2021-08-24 00:00:00
11143282;TI;5194;Manno;1004;bestehend;existant;esistente;2714539.865;1099625.197;0;101272823;10132828;Via ai Boschetti;14;IT;6928;0;Manno;2714539.865;1099625.197;0;2021-08-24 00:00:00
11143283;TI;5194;Manno;1004;bestehend;existant;esistente;2714687.237;1099099.963;0;101272824;10132839;Via Orti;10a;IT;6928;0;Manno;2714687.237;1099099.963;0;2021-08-24 00:00:00
11143284;TI;5194;Manno;1004;bestehend;existant;esistente;2714228.2;1099606.21;0;101272825;10132828;Via ai Boschetti;49f;IT;6928;0;Manno;2714228.2;1099606.21;0;2021-08-24 00:00:00
11143285;TI;5194;Manno;1004;bestehend;existant;esistente;2714590.7;1099059.7;0;101272826;10132827;Streccia di Caminada;6d;IT;6928;0;Manno;2714590.7;1099059.7;0;2021-08-24 00:00:00
11143286;TI;5194;Manno;1004;bestehend;existant;esistente;2714287.586;1099577.7;0;101628024;10132828;Via ai Boschetti;50a;IT;6928;0;Manno;2714287.586;1099577.7;0;2021-08-24 00:00:00
11143286;TI;5194;Manno;1004;bestehend;existant;esistente;2714287.586;1099577.7;1;102451298;10171709;Via Vecchio Castagno;1;IT;6928;0;Manno;2714287.586;1099577.7;0;2021-08-24 00:00:00
11143287;TI;5194;Manno;1004;bestehend;existant;esistente;2714668.238;1099197.96;0;101272827;10132823;Strada Bassa;"";IT;6928;0;Manno;2714668.238;1099197.96;0;2021-08-24 00:00:00
11143288;TI;5194;Manno;1004;bestehend;existant;esistente;2714536.5;1099394.3;0;101628025;10132826;Strada Regina;65b;IT;6928;0;Manno;2714536.5;1099394.3;0;2021-08-24 00:00:00
11143290;TI;5194;Manno;1004;bestehend;existant;esistente;2714822.244;1099393.958;0;101272828;10128274;Via Vignole;16;IT;6928;0;Manno;2714822.244;1099393.958;0;2021-08-24 00:00:00
11143291;TI;5194;Manno;1004;bestehend;existant;esistente;2714739.243;1099414.956;0;101430460;10132835;Via Grumo;7b;IT;6928;0;Manno;2714739.243;1099414.956;0;2021-08-24 00:00:00
11143292;TI;5194;Manno;1004;bestehend;existant;esistente;2714235.72;1099590.99;0;101641314;10132828;Via ai Boschetti;49c;IT;6928;0;Manno;2714235.72;1099590.99;0;2021-08-24 00:00:00
11143293;TI;5194;Manno;1004;bestehend;existant;esistente;2714308.03;1099437.04;0;101272829;10132828;Via ai Boschetti;41f;IT;6928;0;Manno;2714308.03;1099437.04;0;2021-08-24 00:00:00
11143294;TI;5194;Manno;1004;bestehend;existant;esistente;2714920.443;1099453.997;0;101272830;10132846;Via Sialunga;12;IT;6928;0;Manno;2714920.443;1099453.997;0;2021-08-24 00:00:00
11143295;TI;5194;Manno;1004;bestehend;existant;esistente;2714606.676;1098978.468;0;101272831;10132826;Strada Regina;12f;IT;6928;0;Manno;2714606.676;1098978.468;0;2021-08-24 00:00:00
11143296;TI;5194;Manno;1004;bestehend;existant;esistente;2714604.439;1098969.493;0;101272832;10132826;Strada Regina;12e;IT;6928;0;Manno;2714604.439;1098969.493;0;2021-08-24 00:00:00
11143297;TI;5194;Manno;1004;bestehend;existant;esistente;2714376.44;1099623.88;0;101430461;10132828;Via ai Boschetti;32a;IT;6928;0;Manno;2714376.44;1099623.88;0;2021-08-24 00:00:00
11143298;TI;5194;Manno;1004;bestehend;existant;esistente;2714790.246;1099494.955;0;101272833;10132835;Via Grumo;10;IT;6928;0;Manno;2714790.246;1099494.955;0;2021-08-24 00:00:00
11143299;TI;5194;Manno;1004;bestehend;existant;esistente;2714606.93;1098986.814;0;101272834;10132826;Strada Regina;12g;IT;6928;0;Manno;2714606.93;1098986.814;0;2021-08-24 00:00:00
11143300;TI;5194;Manno;1004;bestehend;existant;esistente;2714974.98;1099325.5;0;101272835;10132831;Via Carà;2b;IT;6928;0;Manno;2714974.98;1099325.5;0;2021-08-24 00:00:00
11143301;TI;5194;Manno;1004;bestehend;existant;esistente;2714674.245;1099561.951;0;101272836;10132828;Via ai Boschetti;7;IT;6928;0;Manno;2714674.245;1099561.951;0;2021-08-24 00:00:00
11143302;TI;5194;Manno;1004;bestehend;existant;esistente;2714387.32;1099709.44;0;101272837;10132828;Via ai Boschetti;26;IT;6928;0;Manno;2714387.32;1099709.44;0;2021-08-24 00:00:00
11143303;TI;5194;Manno;1004;bestehend;existant;esistente;2714779.73;1099425.44;0;101272838;10132835;Via Grumo;6;IT;6928;0;Manno;2714779.73;1099425.44;0;2021-08-24 00:00:00
11143304;TI;5194;Manno;1004;bestehend;existant;esistente;2714373.18;1099689.88;0;101272839;10132828;Via ai Boschetti;32c;IT;6928;0;Manno;2714373.18;1099689.88;0;2021-08-24 00:00:00
11143305;TI;5194;Manno;1004;bestehend;existant;esistente;2714580.9;1099067.29;0;101272840;10132827;Streccia di Caminada;6e;IT;6928;0;Manno;2714580.9;1099067.29;0;2021-08-24 00:00:00
11143306;TI;5194;Manno;1004;bestehend;existant;esistente;2714550.632;1099422.625;0;101641312;10132826;Strada Regina;65c;IT;6928;0;Manno;2714550.632;1099422.625;0;2021-08-24 00:00:00
11143307;TI;5194;Manno;1004;bestehend;existant;esistente;2714242.24;1099578.943;0;101272841;10132828;Via ai Boschetti;49a;IT;6928;0;Manno;2714242.24;1099578.943;0;2021-08-24 00:00:00
11143308;TI;5194;Manno;1004;bestehend;existant;esistente;2714413.664;1099631.339;0;101272842;10132828;Via ai Boschetti;31;IT;6928;0;Manno;2714413.664;1099631.339;0;2021-08-24 00:00:00
11143309;TI;5194;Manno;1004;bestehend;existant;esistente;2714589.54;1099037.89;0;101272843;10132827;Streccia di Caminada;6f;IT;6928;0;Manno;2714589.54;1099037.89;0;2021-08-24 00:00:00
11143311;TI;5194;Manno;1004;bestehend;existant;esistente;2714355.06;1099506.39;0;101272845;10132828;Via ai Boschetti;41a;IT;6928;0;Manno;2714355.06;1099506.39;0;2021-08-24 00:00:00
11143312;TI;5194;Manno;1004;bestehend;existant;esistente;2714743;1099440.59;0;101272846;10132835;Via Grumo;7a;IT;6928;0;Manno;2714743;1099440.59;0;2021-08-24 00:00:00
11143313;TI;5194;Manno;1004;bestehend;existant;esistente;2714793.91;1099375.77;0;101615732;10132831;Via Carà;18a;IT;6928;0;Manno;2714793.91;1099375.77;0;2021-08-24 00:00:00
11143315;TI;5194;Manno;1004;bestehend;existant;esistente;2714368.49;1099656.24;0;101272847;10132828;Via ai Boschetti;32b;IT;6928;0;Manno;2714368.49;1099656.24;0;2021-08-24 00:00:00
11143318;TI;5194;Manno;1004;bestehend;existant;esistente;2714315.46;1099451.02;0;101272849;10132828;Via ai Boschetti;41e;IT;6928;0;Manno;2714315.46;1099451.02;0;2021-08-24 00:00:00
11143320;TI;5194;Manno;1004;bestehend;existant;esistente;2714691.15;1099344.72;0;101269619;10132831;Via Carà;22a;IT;6928;0;Manno;2714691.15;1099344.72;0;2021-08-24 00:00:00
11143321;TI;5194;Manno;1004;bestehend;existant;esistente;2714220.93;1099563.46;0;101628026;10132828;Via ai Boschetti;49b;IT;6928;0;Manno;2714220.93;1099563.46;0;2021-08-24 00:00:00
11143322;TI;5194;Manno;1004;bestehend;existant;esistente;2714220.72;1099621.42;0;101628027;10132828;Via ai Boschetti;49h;IT;6928;0;Manno;2714220.72;1099621.42;0;2021-08-24 00:00:00
11143323;TI;5194;Manno;1004;bestehend;existant;esistente;2714321.91;1099467.41;0;101269620;10132828;Via ai Boschetti;41d;IT;6928;0;Manno;2714321.91;1099467.41;0;2021-08-24 00:00:00
11143324;TI;5194;Manno;1004;bestehend;existant;esistente;2714955.52;1099297.53;0;101269621;10132831;Via Carà;2a;IT;6928;0;Manno;2714955.52;1099297.53;0;2021-08-24 00:00:00
11143325;TI;5194;Manno;1004;bestehend;existant;esistente;2714349.742;1099549.095;0;101269622;10132828;Via ai Boschetti;40;IT;6928;0;Manno;2714349.742;1099549.095;0;2021-08-24 00:00:00
11143326;TI;5194;Manno;1004;bestehend;existant;esistente;2714610.34;1099044.51;0;101269623;10132827;Streccia di Caminada;6b;IT;6928;0;Manno;2714610.34;1099044.51;0;2021-08-24 00:00:00
11143327;TI;5194;Manno;1004;bestehend;existant;esistente;2714620.235;1099036.963;0;101269624;10132827;Streccia di Caminada;6a;IT;6928;0;Manno;2714620.235;1099036.963;0;2021-08-24 00:00:00
11143328;TI;5194;Manno;1004;bestehend;existant;esistente;2714600.67;1099596.9;0;101269625;10132828;Via ai Boschetti;10a;IT;6928;0;Manno;2714600.67;1099596.9;0;2021-08-24 00:00:00
11143329;TI;5194;Manno;1004;bestehend;existant;esistente;2714779.242;1099293.96;0;101269626;10132831;Via Carà;11b;IT;6928;0;Manno;2714779.242;1099293.96;0;2021-08-24 00:00:00
11143331;TI;5194;Manno;1004;bestehend;existant;esistente;2714629.42;1099232.69;0;101269627;10132822;Piazza Bironico;11;IT;6928;0;Manno;2714629.42;1099232.69;0;2021-08-24 00:00:00
11143332;TI;5194;Manno;1004;bestehend;existant;esistente;2714644.012;1099238.651;0;101269628;10132822;Piazza Bironico;14;IT;6928;0;Manno;2714644.012;1099238.651;0;2021-08-24 00:00:00
11143334;TI;5194;Manno;1004;bestehend;existant;esistente;2714639.73;1099214.18;0;101271171;10132822;Piazza Bironico;2;IT;6928;0;Manno;2714639.73;1099214.18;0;2021-08-24 00:00:00
11143335;TI;5194;Manno;1004;bestehend;existant;esistente;2714626.908;1099227.285;0;101271172;10132822;Piazza Bironico;9;IT;6928;0;Manno;2714626.908;1099227.285;0;2021-08-24 00:00:00
11143336;TI;5194;Manno;1004;bestehend;existant;esistente;2714653.932;1099180.148;0;101271173;10132823;Strada Bassa;10;IT;6928;0;Manno;2714653.932;1099180.148;0;2021-08-24 00:00:00
11143337;TI;5194;Manno;1004;bestehend;existant;esistente;2714635.86;1099183.29;0;101271174;10132823;Strada Bassa;11;IT;6928;0;Manno;2714635.86;1099183.29;0;2021-08-24 00:00:00
11143338;TI;5194;Manno;1004;bestehend;existant;esistente;2714664.1;1099178.76;0;101271175;10132823;Strada Bassa;12;IT;6928;0;Manno;2714664.1;1099178.76;0;2021-08-24 00:00:00
11143339;TI;5194;Manno;1004;bestehend;existant;esistente;2714618.713;1099160.314;0;101271176;10132823;Strada Bassa;5;IT;6928;0;Manno;2714618.713;1099160.314;0;2021-08-24 00:00:00
11143340;TI;5194;Manno;1004;bestehend;existant;esistente;2714536.52;1098791.35;0;101271177;10132824;Strada Costa;11;IT;6928;0;Manno;2714536.52;1098791.35;0;2021-08-24 00:00:00
11143341;TI;5194;Manno;1004;bestehend;existant;esistente;2714576.01;1098863.89;0;101271178;10132824;Strada Costa;16a;IT;6928;0;Manno;2714576.01;1098863.89;0;2021-08-24 00:00:00
11143342;TI;5194;Manno;1004;bestehend;existant;esistente;2714579.714;1098879.849;0;101271179;10132824;Strada Costa;16b;IT;6928;0;Manno;2714579.714;1098879.849;0;2021-08-24 00:00:00
11143343;TI;5194;Manno;1004;bestehend;existant;esistente;2714601.084;1098873.371;0;101271180;10132824;Strada Costa;16c;IT;6928;0;Manno;2714601.084;1098873.371;0;2021-08-24 00:00:00
11143345;TI;5194;Manno;1004;bestehend;existant;esistente;2714572.87;1099143.232;0;101271182;10132825;Via Lavatoio;8;IT;6928;0;Manno;2714572.87;1099143.232;0;2021-08-24 00:00:00
11143346;TI;5194;Manno;1004;bestehend;existant;esistente;2714398.71;1098381.92;0;101271183;10132826;Strada Regina;1;IT;6928;0;Manno;2714398.71;1098381.92;0;2021-08-24 00:00:00
11143347;TI;5194;Manno;1004;bestehend;existant;esistente;2714600.33;1098961.66;0;101628028;10132826;Strada Regina;12d;IT;6928;0;Manno;2714600.33;1098961.66;0;2021-08-24 00:00:00
11143348;TI;5194;Manno;1004;bestehend;existant;esistente;2714570.22;1099128;0;101628029;10132826;Strada Regina;24;IT;6928;0;Manno;2714570.22;1099128;0;2021-08-24 00:00:00
11143349;TI;5194;Manno;1004;bestehend;existant;esistente;2714613.152;1099210.521;0;101271184;10132826;Strada Regina;30;IT;6928;0;Manno;2714613.152;1099210.521;0;2021-08-24 00:00:00
11143350;TI;5194;Manno;1004;bestehend;existant;esistente;2714612.238;1099237.958;0;101271185;10132826;Strada Regina;36;IT;6928;0;Manno;2714612.238;1099237.958;0;2021-08-24 00:00:00
11143351;TI;5194;Manno;1004;bestehend;existant;esistente;2714606.71;1099251.76;0;101271186;10132826;Strada Regina;44;IT;6928;0;Manno;2714606.71;1099251.76;0;2021-08-24 00:00:00
11143352;TI;5194;Manno;1004;bestehend;existant;esistente;2714572.79;1099412.5;0;101271187;10132826;Strada Regina;65a;IT;6928;0;Manno;2714572.79;1099412.5;0;2021-08-24 00:00:00
11143354;TI;5194;Manno;1004;bestehend;existant;esistente;2714575.502;1099434.51;0;101271189;10132826;Strada Regina;71b;IT;6928;0;Manno;2714575.502;1099434.51;0;2021-08-24 00:00:00
11143355;TI;5194;Manno;1004;bestehend;existant;esistente;2714560.719;1099459.363;0;101271190;10132826;Strada Regina;71d;IT;6928;0;Manno;2714560.719;1099459.363;0;2021-08-24 00:00:00
11143356;TI;5194;Manno;1004;bestehend;existant;esistente;2714633.49;1099059.54;0;101271191;10132827;Streccia di Caminada;4;IT;6928;0;Manno;2714633.49;1099059.54;0;2021-08-24 00:00:00
11143357;TI;5194;Manno;1004;bestehend;existant;esistente;2714578.555;1099046.147;0;101271192;10132827;Streccia di Caminada;6g;IT;6928;0;Manno;2714578.555;1099046.147;0;2021-08-24 00:00:00
11143358;TI;5194;Manno;1004;bestehend;existant;esistente;2714618.234;1099013.964;0;101641313;10132827;Streccia di Caminada;7a;IT;6928;0;Manno;2714618.234;1099013.964;0;2021-08-24 00:00:00
11143359;TI;5194;Manno;1004;bestehend;existant;esistente;2714613.915;1099007.29;0;101271193;10132827;Streccia di Caminada;7b;IT;6928;0;Manno;2714613.915;1099007.29;0;2021-08-24 00:00:00
11143360;TI;5194;Manno;1004;bestehend;existant;esistente;2714610.02;1098993.65;0;101271194;10132827;Streccia di Caminada;7d;IT;6928;0;Manno;2714610.02;1098993.65;0;2021-08-24 00:00:00
11143361;TI;5194;Manno;1004;bestehend;existant;esistente;2714497.867;1099649.452;0;101271195;10132828;Via ai Boschetti;18a;IT;6928;0;Manno;2714497.867;1099649.452;0;2021-08-24 00:00:00
11143362;TI;5194;Manno;1004;bestehend;existant;esistente;2714443.46;1099645.79;0;101271196;10132828;Via ai Boschetti;21;IT;6928;0;Manno;2714443.46;1099645.79;0;2021-08-24 00:00:00
11143363;TI;5194;Manno;1004;bestehend;existant;esistente;2714461.65;1099697.76;0;101271197;10132828;Via ai Boschetti;22a;IT;6928;0;Manno;2714461.65;1099697.76;0;2021-08-24 00:00:00
11143365;TI;5194;Manno;1004;bestehend;existant;esistente;2714402.86;1099597.7;0;101271199;10132828;Via ai Boschetti;33;IT;6928;0;Manno;2714402.86;1099597.7;0;2021-08-24 00:00:00
11143366;TI;5194;Manno;1004;bestehend;existant;esistente;2714378.88;1099540.1;0;101271200;10132828;Via ai Boschetti;37;IT;6928;0;Manno;2714378.88;1099540.1;0;2021-08-24 00:00:00
11143368;TI;5194;Manno;1004;bestehend;existant;esistente;2714292.03;1099608.76;0;101271202;10171709;Via Vecchio Castagno;5;IT;6928;0;Manno;2714292.03;1099608.76;0;2021-08-24 00:00:00
11143369;TI;5194;Manno;1004;bestehend;existant;esistente;2714253.35;1099606.84;0;101271203;10132828;Via ai Boschetti;53;IT;6928;0;Manno;2714253.35;1099606.84;0;2021-08-24 00:00:00
11143370;TI;5194;Manno;1004;bestehend;existant;esistente;2714249.39;1099656.38;0;101246276;10132828;Via ai Boschetti;56;IT;6928;0;Manno;2714249.39;1099656.38;0;2021-08-24 00:00:00
11143371;TI;5194;Manno;1004;bestehend;existant;esistente;2714251.99;1099675.41;0;101246277;10132828;Via ai Boschetti;58b;IT;6928;0;Manno;2714251.99;1099675.41;0;2021-08-24 00:00:00
11143372;TI;5194;Manno;1004;bestehend;existant;esistente;2714663.7;1099531.45;0;101246278;10132829;Via Campagnola;2;IT;6928;0;Manno;2714663.7;1099531.45;0;2021-08-24 00:00:00
11143376;TI;5194;Manno;1004;bestehend;existant;esistente;2714685.237;1099132.962;0;101628030;10132839;Via Orti;10b;IT;6928;0;Manno;2714685.237;1099132.962;0;2021-08-24 00:00:00
11143377;TI;5194;Manno;1004;bestehend;existant;esistente;2714506.74;1099554.41;0;101628031;10132836;Via Masma;5;IT;6928;0;Manno;2714506.74;1099554.41;0;2021-08-24 00:00:00
11143378;TI;5194;Manno;1004;bestehend;existant;esistente;2714758.42;1099656.61;0;101246282;10132835;Via Grumo;21;IT;6928;0;Manno;2714758.42;1099656.61;0;2021-08-24 00:00:00
11143381;TI;5194;Manno;1004;bestehend;existant;esistente;2714663.58;1099358.22;0;101246284;10132831;Via Carà;22b;IT;6928;0;Manno;2714663.58;1099358.22;0;2021-08-24 00:00:00
11143384;TI;5194;Manno;1004;bestehend;existant;esistente;2714802.13;1099426.47;0;101246286;10132831;Via Carà;18b;IT;6928;0;Manno;2714802.13;1099426.47;0;2021-08-24 00:00:00
11143385;TI;5194;Manno;1004;bestehend;existant;esistente;2714827.51;1099500.72;0;101246287;10128274;Via Vignole;10;IT;6928;0;Manno;2714827.51;1099500.72;0;2021-08-24 00:00:00
11143386;TI;5194;Manno;1004;bestehend;existant;esistente;2714872.44;1099556.13;0;101246288;10128274;Via Vignole;3;IT;6928;0;Manno;2714872.44;1099556.13;0;2021-08-24 00:00:00
11143387;TI;5194;Manno;1004;bestehend;existant;esistente;2714851.034;1099411.208;0;101246289;10128274;Via Vignole;17;IT;6928;0;Manno;2714851.034;1099411.208;0;2021-08-24 00:00:00
11143388;TI;5194;Manno;1004;bestehend;existant;esistente;2714921.82;1099569.33;0;101246290;10132837;Via Mondadiscio;9;IT;6928;0;Manno;2714921.82;1099569.33;0;2021-08-24 00:00:00
11143390;TI;5194;Manno;1004;bestehend;existant;esistente;2714946.74;1099534.52;0;101246292;10132830;Via Cantonale;47;IT;6928;0;Manno;2714946.74;1099534.52;0;2021-08-24 00:00:00
11143393;TI;5194;Manno;1004;bestehend;existant;esistente;2714995.249;1099551.957;0;101246295;10132837;Via Mondadiscio;5;IT;6928;0;Manno;2714995.249;1099551.957;0;2021-08-24 00:00:00
11143394;TI;5194;Manno;1004;bestehend;existant;esistente;2714856.78;1099303.9;0;101246296;10132831;Via Carà;7;IT;6928;0;Manno;2714856.78;1099303.9;0;2021-08-24 00:00:00
11143395;TI;5194;Manno;1004;bestehend;existant;esistente;2714808.242;1099317.96;0;101246297;10132831;Via Carà;11a;IT;6928;0;Manno;2714808.242;1099317.96;0;2021-08-24 00:00:00
11143396;TI;5194;Manno;1004;bestehend;existant;esistente;2714516.07;1098300.07;0;101246298;10132830;Via Cantonale;7c;IT;6928;0;Manno;2714516.07;1098300.07;0;2021-08-24 00:00:00
11143397;TI;5194;Manno;1004;bestehend;existant;esistente;2714615.237;1099169.96;0;101246299;10132845;Via Scuola Vecchia;4;IT;6928;0;Manno;2714615.237;1099169.96;0;2021-08-24 00:00:00
11143398;TI;5194;Manno;1004;bestehend;existant;esistente;2714625.265;1099171.122;0;101246300;10132845;Via Scuola Vecchia;6;IT;6928;0;Manno;2714625.265;1099171.122;0;2021-08-24 00:00:00
11143399;TI;5194;Manno;1004;bestehend;existant;esistente;2714910.66;1099341.07;0;101246301;10132842;Via Quadrella;3;IT;6928;0;Manno;2714910.66;1099341.07;0;2021-08-24 00:00:00
11143400;TI;5194;Manno;1004;bestehend;existant;esistente;2714832.31;1099305.34;0;101246302;10132831;Via Carà;9a;IT;6928;0;Manno;2714832.31;1099305.34;0;2021-08-24 00:00:00
11143401;TI;5194;Manno;1004;bestehend;existant;esistente;2714592.1;1099217.95;0;101246303;10132840;Via Pinca;1;IT;6928;0;Manno;2714592.1;1099217.95;0;2021-08-24 00:00:00
11143404;TI;5194;Manno;1004;bestehend;existant;esistente;2714444.81;1099522.18;0;101430462;10132832;Via Cassinelle;9;IT;6928;0;Manno;2714444.81;1099522.18;0;2021-08-24 00:00:00
11143405;TI;5194;Manno;1004;bestehend;existant;esistente;2714560.31;1098162.17;0;101246305;10132830;Via Cantonale;4;IT;6928;0;Manno;2714560.31;1098162.17;0;2021-08-24 00:00:00
11143406;TI;5194;Manno;1004;bestehend;existant;esistente;2714736.62;1099329.59;0;101246306;10132831;Via Carà;19;IT;6928;0;Manno;2714736.62;1099329.59;0;2021-08-24 00:00:00
11143407;TI;5194;Manno;1004;bestehend;existant;esistente;2714546.242;1099478.951;0;101246307;10128273;Via Vignascia;9;IT;6928;0;Manno;2714546.242;1099478.951;0;2021-08-24 00:00:00
11143408;TI;5194;Manno;1004;bestehend;existant;esistente;2714524.241;1099425.952;0;101430463;10128273;Via Vignascia;13;IT;6928;0;Manno;2714524.241;1099425.952;0;2021-08-24 00:00:00
11143409;TI;5194;Manno;1004;bestehend;existant;esistente;2714546.244;1099585.948;0;101246308;10128273;Via Vignascia;2;IT;6928;0;Manno;2714546.244;1099585.948;0;2021-08-24 00:00:00
11143410;TI;5194;Manno;1004;bestehend;existant;esistente;2714507.241;1099427.952;0;101246309;10128273;Via Vignascia;16;IT;6928;0;Manno;2714507.241;1099427.952;0;2021-08-24 00:00:00
11143411;TI;5194;Manno;1004;bestehend;existant;esistente;2714580.06;1099226.12;0;101647918;10132840;Via Pinca;2;IT;6928;0;Manno;2714580.06;1099226.12;0;2021-08-24 00:00:00
11143412;TI;5194;Manno;1004;bestehend;existant;esistente;2714719.71;1099192.27;0;101647919;10132838;Via Norello;26;IT;6928;0;Manno;2714719.71;1099192.27;0;2021-08-24 00:00:00
11143415;TI;5194;Manno;1004;bestehend;existant;esistente;2714614.124;1098999.21;0;101246310;10132827;Streccia di Caminada;7c;IT;6928;0;Manno;2714614.124;1098999.21;0;2021-08-24 00:00:00
11143420;TI;5194;Manno;1004;bestehend;existant;esistente;2714798.16;1099551.34;0;101641315;10132835;Via Grumo;14;IT;6928;0;Manno;2714798.16;1099551.34;0;2021-08-24 00:00:00
11143423;TI;5194;Manno;1004;bestehend;existant;esistente;2714595.874;1098857.555;0;101246314;10132824;Strada Costa;16d;IT;6928;0;Manno;2714595.874;1098857.555;0;2021-08-24 00:00:00
11143424;TI;5194;Manno;1004;bestehend;existant;esistente;2714221.84;1099668.07;0;101246315;10132828;Via ai Boschetti;59;IT;6928;0;Manno;2714221.84;1099668.07;0;2021-08-24 00:00:00
