EGID;GDEKT;GDENR;GDENAME;GSTAT;GSTATLAB_DE;GSTATLAB_FR;GSTATLAB_IT;GKODE;GKODN;EDID;EGAID;ESID;STRNAME;DEINR;STRSP;DPLZ4;DPLZZ;DPLZNAME;DKODE;DKODN;DOFFADR;DEXPDAT
11147360;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717028.206;1094047.829;0;101267733;10129486;Via Guidino;44;IT;6900;9;Paradiso;2717028.206;1094047.829;0;2021-08-24 00:00:00
11147361;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717042;1094067;0;101267734;10129486;Via Guidino;42;IT;6900;9;Paradiso;2717042;1094067;0;2021-08-24 00:00:00
11147361;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717042;1094067;1;102583603;10129486;Via Guidino;46;IT;6900;9;Paradiso;2717042;1094067;0;2021-08-24 00:00:00
11147362;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716943.64;1093908.21;0;101267735;10129486;Via Guidino;50;IT;6900;9;Paradiso;2716943.64;1093908.21;0;2021-08-24 00:00:00
11147363;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716851.198;1094514.845;0;101267736;10129484;Via Generale Guisan;3;IT;6900;9;Paradiso;2716851.198;1094514.845;0;2021-08-24 00:00:00
11147364;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716785.196;1094515.845;0;101267737;10129484;Via Generale Guisan;6;IT;6900;9;Paradiso;2716785.196;1094515.845;0;2021-08-24 00:00:00
11147369;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716880.54;1094389.42;0;101267738;10129484;Via Generale Guisan;13;IT;6900;9;Paradiso;2716880.54;1094389.42;0;2021-08-24 00:00:00
11147370;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716859.74;1094389.4;0;101267739;10129484;Via Generale Guisan;14;IT;6900;9;Paradiso;2716859.74;1094389.4;0;2021-08-24 00:00:00
11147371;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716864.54;1094372.01;0;102004433;10129484;Via Generale Guisan;16;IT;6900;9;Paradiso;2716864.54;1094372.01;0;2021-08-24 00:00:00
11147372;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716866.88;1094354.91;0;101267740;10129484;Via Generale Guisan;18;IT;6900;9;Paradiso;2716866.88;1094354.91;0;2021-08-24 00:00:00
11147373;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716867.202;1093881.821;0;102010708;10129479;Via Carona;43;IT;6900;9;Paradiso;2716867.202;1093881.821;0;2021-08-24 00:00:00
11147374;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716548.84;1094418.53;0;101267850;10129487;Via San Pietro Pambio;1;IT;6900;9;Paradiso;2716548.84;1094418.53;0;2021-08-24 00:00:00
11147375;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716529;1094398;0;102005071;10129487;Via San Pietro Pambio;3;IT;6900;9;Paradiso;2716529;1094398;0;2021-08-24 00:00:00
11147378;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716476;1094344;0;101267853;10129487;Via San Pietro Pambio;9;IT;6900;9;Paradiso;2716476;1094344;0;2021-08-24 00:00:00
11147379;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716458.69;1094327.92;0;101267854;10129487;Via San Pietro Pambio;11;IT;6900;9;Paradiso;2716458.69;1094327.92;0;2021-08-24 00:00:00
11147381;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716351.195;1094221.839;0;102202244;10129487;Via San Pietro Pambio;15;IT;6900;9;Paradiso;2716351.195;1094221.839;0;2021-08-24 00:00:00
11147382;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716311;1094165;0;101267856;10129487;Via San Pietro Pambio;21;IT;6900;9;Paradiso;2716311;1094165;0;2021-08-24 00:00:00
11147383;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716304;1094150;0;101997880;10129487;Via San Pietro Pambio;23;IT;6900;9;Paradiso;2716304;1094150;0;2021-08-24 00:00:00
11147384;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716871.24;1094487.44;0;101269339;10129473;Riva Paradiso;4;IT;6900;9;Paradiso;2716871.24;1094487.44;0;2021-08-24 00:00:00
11147388;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716979;1094393;0;101269340;10129473;Riva Paradiso;12;IT;6900;9;Paradiso;2716979;1094393;0;2021-08-24 00:00:00
11147389;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717011;1094386;0;101269341;10129473;Riva Paradiso;16;IT;6900;9;Paradiso;2717011;1094386;0;2021-08-24 00:00:00
11147389;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717011;1094386;1;101471136;10129473;Riva Paradiso;14;IT;6900;9;Paradiso;2717011;1094386;0;2021-08-24 00:00:00
11147390;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717583.222;1094060.833;0;101269342;10129473;Riva Paradiso;17;IT;6900;9;Paradiso;2717583.222;1094060.833;0;2021-08-24 00:00:00
11147391;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717085.8;1094350.57;0;102010709;10129473;Riva Paradiso;20;IT;6900;9;Paradiso;2717085.8;1094350.57;0;2021-08-24 00:00:00
11147392;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717135;1094331;0;101997881;10129473;Riva Paradiso;24;IT;6900;9;Paradiso;2717135;1094331;0;2021-08-24 00:00:00
11147393;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717125.33;1094300.58;0;101269343;10129473;Riva Paradiso;24a;IT;6900;9;Paradiso;2717125.33;1094300.58;0;2021-08-24 00:00:00
11147394;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717160.21;1094303.93;0;101269344;10129473;Riva Paradiso;26;IT;6900;9;Paradiso;2717157.658;1094323.999;0;2021-08-24 00:00:00
11147395;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717186.25;1094291.9;0;101269345;10129473;Riva Paradiso;28;IT;6900;9;Paradiso;2717186.25;1094291.9;0;2021-08-24 00:00:00
11147396;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717227.211;1094273.839;0;101269346;10129473;Riva Paradiso;30;IT;6900;9;Paradiso;2717227.211;1094273.839;0;2021-08-24 00:00:00
11147397;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717237.211;1094215.837;0;101269347;10129473;Riva Paradiso;32;IT;6900;9;Paradiso;2717237.211;1094215.837;0;2021-08-24 00:00:00
11147398;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717261.212;1094167.835;0;101269348;10129473;Riva Paradiso;32a;IT;6900;9;Paradiso;2717261.212;1094167.835;0;2021-08-24 00:00:00
11147399;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717335.56;1094181.24;0;101269349;10129473;Riva Paradiso;36;IT;6900;9;Paradiso;2717335.56;1094181.24;0;2021-08-24 00:00:00
11147400;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717367;1094164;0;101269350;10129473;Riva Paradiso;38;IT;6900;9;Paradiso;2717367;1094164;0;2021-08-24 00:00:00
11147401;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717392.18;1094143.6;0;101269351;10129473;Riva Paradiso;42;IT;6900;9;Paradiso;2717392.18;1094143.6;0;2021-08-24 00:00:00
11147403;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716706;1094539;0;101269352;10129488;Viale San Salvatore;2;IT;6900;9;Paradiso;2716706;1094539;0;2021-08-24 00:00:00
11147404;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716688;1094516;0;101269353;10129488;Viale San Salvatore;4;IT;6900;9;Paradiso;2716688;1094516;0;2021-08-24 00:00:00
11147405;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716713.11;1094494.93;0;101269354;10129488;Viale San Salvatore;6;IT;6900;9;Paradiso;2716713.11;1094494.93;0;2021-08-24 00:00:00
11147406;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716754;1094499;0;101269355;10129488;Viale San Salvatore;7;IT;6900;9;Paradiso;2716754;1094499;0;2021-08-24 00:00:00
11147407;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716697;1094473;0;101269356;10129488;Viale San Salvatore;8;IT;6900;9;Paradiso;2716697;1094473;0;2021-08-24 00:00:00
11147410;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716722.58;1094371.18;0;101269358;10129488;Viale San Salvatore;16;IT;6900;9;Paradiso;2716722.58;1094371.18;0;2021-08-24 00:00:00
11147411;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716827.53;1094305.72;0;101269359;10129489;Via delle Scuole;1;IT;6900;9;Paradiso;2716827.53;1094305.72;0;2021-08-24 00:00:00
11147412;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716846.199;1094364.839;0;101269360;10129489;Via delle Scuole;4;IT;6900;9;Paradiso;2716846.199;1094364.839;0;2021-08-24 00:00:00
11147413;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716826.96;1094357.77;0;101269361;10129489;Via delle Scuole;6;IT;6900;9;Paradiso;2716826.96;1094357.77;0;2021-08-24 00:00:00
11147414;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716751.196;1094317.837;0;102010706;10129489;Via delle Scuole;7;IT;6900;9;Paradiso;2716751.196;1094317.837;0;2021-08-24 00:00:00
11147420;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716681.194;1094372.839;0;101269363;10129489;Via delle Scuole;16;IT;6900;9;Paradiso;2716681.194;1094372.839;0;2021-08-24 00:00:00
11147421;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716371.949;1094094.029;0;101269364;10129490;Via alla Sguancia;2;IT;6900;9;Paradiso;2716371.949;1094094.029;0;2021-08-24 00:00:00
11147422;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716356.79;1094097.22;0;102005081;10129490;Via alla Sguancia;4;IT;6900;9;Paradiso;2716356.79;1094097.22;0;2021-08-24 00:00:00
11147423;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716339.93;1094086.03;0;101269365;10129490;Via alla Sguancia;6;IT;6900;9;Paradiso;2716339.93;1094086.03;0;2021-08-24 00:00:00
11147424;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716678.193;1094483.843;0;101269366;10129493;Vicolo Geretta;4;IT;6900;9;Paradiso;2716678.193;1094483.843;0;2021-08-24 00:00:00
11147427;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716583.191;1094386.838;0;101269369;10129491;Via Franco Zorzi;6;IT;6900;9;Paradiso;2716583.191;1094386.838;0;2021-08-24 00:00:00
11147428;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716641.587;1094296.256;0;101998926;10129491;Via Franco Zorzi;7;IT;6900;9;Paradiso;2716641.587;1094296.256;0;2021-08-24 00:00:00
11147429;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716585;1094349;0;101269370;10129491;Via Franco Zorzi;10;IT;6900;9;Paradiso;2716585;1094349;0;2021-08-24 00:00:00
11147430;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716591;1094316;0;101269371;10129491;Via Franco Zorzi;12;IT;6900;9;Paradiso;2716591;1094316;0;2021-08-24 00:00:00
11147430;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716591;1094316;1;102593912;10129491;Via Franco Zorzi;12a;IT;6900;9;Paradiso;2716591;1094316;0;2021-08-24 00:00:00
11147432;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716736;1094253;0;101269373;10129491;Via Franco Zorzi;13;IT;6900;9;Paradiso;2716736;1094253;0;2021-08-24 00:00:00
11147433;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716610.192;1094275.834;0;101999657;10129491;Via Franco Zorzi;14;IT;6900;9;Paradiso;2716610.192;1094275.834;0;2021-08-24 00:00:00
11147434;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716693.47;1094255.39;0;101269374;10129491;Via Franco Zorzi;16;IT;6900;9;Paradiso;2716693.47;1094255.39;0;2021-08-24 00:00:00
11147435;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716665.89;1094216.53;0;101998927;10129491;Via Franco Zorzi;17;IT;6900;9;Paradiso;2716665.89;1094216.53;0;2021-08-24 00:00:00
11147437;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716634.58;1094221.81;0;102011747;10129491;Via Franco Zorzi;19;IT;6900;9;Paradiso;2716634.58;1094221.81;0;2021-08-24 00:00:00
11147438;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716629.194;1094183.831;0;102004430;10129491;Via Franco Zorzi;19a;IT;6900;9;Paradiso;2716629.194;1094183.831;0;2021-08-24 00:00:00
11147440;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716565.96;1094273.96;0;101269375;10129491;Via Franco Zorzi;22;IT;6900;9;Paradiso;2716565.96;1094273.96;0;2021-08-24 00:00:00
11147441;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716565.193;1094286.836;0;101269376;10129491;Via Franco Zorzi;22a;IT;6900;9;Paradiso;2716565.193;1094286.836;0;2021-08-24 00:00:00
11147442;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716602;1094224;0;101269377;10129491;Via Franco Zorzi;23;IT;6900;9;Paradiso;2716602;1094224;0;2021-08-24 00:00:00
11147443;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716535.13;1094297.09;0;101998928;10129491;Via Franco Zorzi;24;IT;6900;9;Paradiso;2716535.13;1094297.09;0;2021-08-24 00:00:00
11147444;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716522.8;1094296.62;0;101269378;10129491;Via Franco Zorzi;24a;IT;6900;9;Paradiso;2716522.8;1094296.62;0;2021-08-24 00:00:00
11147445;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716607.194;1094189.832;0;101269379;10129491;Via Franco Zorzi;25;IT;6900;9;Paradiso;2716607.194;1094189.832;0;2021-08-24 00:00:00
11147446;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716509;1094325;0;101269380;10129491;Via Franco Zorzi;26;IT;6900;9;Paradiso;2716509;1094325;0;2021-08-24 00:00:00
11147448;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716572;1094201;0;101269382;10129491;Via Franco Zorzi;29;IT;6900;9;Paradiso;2716572;1094201;0;2021-08-24 00:00:00
11147448;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716572;1094201;1;102584810;10129491;Via Franco Zorzi;29a;IT;6900;9;Paradiso;2716572;1094201;0;2021-08-24 00:00:00
11147450;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716553;1094228;0;101269384;10129491;Via Franco Zorzi;31;IT;6900;9;Paradiso;2716553;1094228;0;2021-08-24 00:00:00
11147450;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716553;1094228;1;102584826;10129491;Via Franco Zorzi;31a;IT;6900;9;Paradiso;2716553;1094228;0;2021-08-24 00:00:00
11147452;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716499.193;1094271.837;0;101647741;10129491;Via Franco Zorzi;37;IT;6900;9;Paradiso;2716499.193;1094271.837;0;2021-08-24 00:00:00
11147453;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716467.49;1094258.28;0;101269385;10129491;Via Franco Zorzi;39a;IT;6900;9;Paradiso;2716467.49;1094258.28;0;2021-08-24 00:00:00
11147454;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716451.75;1094287.68;0;101998929;10129491;Via Franco Zorzi;41;IT;6900;9;Paradiso;2716451.75;1094287.68;0;2021-08-24 00:00:00
11147456;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716353;1094183;0;101999664;10129492;Via Luciano Zuccoli;1;IT;6900;9;Paradiso;2716353;1094183;0;2021-08-24 00:00:00
11147457;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716390.79;1094174.39;0;101269387;10129492;Via Luciano Zuccoli;4;IT;6900;9;Paradiso;2716390.79;1094174.39;0;2021-08-24 00:00:00
11147458;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716387;1094217;0;102004437;10129492;Via Luciano Zuccoli;5;IT;6900;9;Paradiso;2716387;1094217;0;2021-08-24 00:00:00
11147459;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716368;1094202;0;101269388;10129492;Via Luciano Zuccoli;3;IT;6900;9;Paradiso;2716368;1094202;0;2021-08-24 00:00:00
11147460;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716406.33;1094192.37;0;101269389;10129492;Via Luciano Zuccoli;7;IT;6900;9;Paradiso;2716406.33;1094192.37;0;2021-08-24 00:00:00
11147461;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716415.03;1094144.55;0;101269390;10129492;Via Luciano Zuccoli;8;IT;6900;9;Paradiso;2716415.03;1094144.55;0;2021-08-24 00:00:00
11147462;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716425.05;1094169.41;0;101269391;10129492;Via Luciano Zuccoli;11;IT;6900;9;Paradiso;2716425.05;1094169.41;0;2021-08-24 00:00:00
11147463;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716478;1094107;0;101269392;10129492;Via Luciano Zuccoli;12;IT;6900;9;Paradiso;2716478;1094107;0;2021-08-24 00:00:00
11147464;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716505.18;1094106.61;0;102194831;10129492;Via Luciano Zuccoli;14;IT;6900;9;Paradiso;2716505.18;1094106.61;0;2021-08-24 00:00:00
11147465;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716471.195;1094138.833;0;101269393;10129492;Via Luciano Zuccoli;15;IT;6900;9;Paradiso;2716471.195;1094138.833;0;2021-08-24 00:00:00
11147465;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716471.195;1094138.833;1;101475380;10129480;Via Carzo;5;IT;6900;9;Paradiso;2716471.195;1094138.833;0;2021-08-24 00:00:00
11147466;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716523;1094103;0;101269394;10129492;Via Luciano Zuccoli;16;IT;6900;9;Paradiso;2716523;1094103;0;2021-08-24 00:00:00
11147467;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716499;1094138;0;101269395;10129492;Via Luciano Zuccoli;17;IT;6900;9;Paradiso;2716499;1094138;0;2021-08-24 00:00:00
11147468;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716558.5;1094100.68;0;101269396;10129492;Via Luciano Zuccoli;18;IT;6900;9;Paradiso;2716558.5;1094100.68;0;2021-08-24 00:00:00
11147472;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716665.194;1094178.831;0;101269547;10129491;Via Franco Zorzi;17a;IT;6900;9;Paradiso;2716665.194;1094178.831;0;2021-08-24 00:00:00
11206117;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716451.14;1094111.61;0;101405992;10129480;Via Carzo;7;IT;6900;9;Paradiso;2716451.14;1094111.61;0;2021-08-24 00:00:00
11206125;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716943.99;1094212.51;0;101405993;10129479;Via Carona;1;IT;6900;9;Paradiso;2716943.99;1094212.51;0;2021-08-24 00:00:00
11206133;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717532.79;1094105.5;0;101405994;10129473;Riva Paradiso;13;IT;6900;9;Paradiso;2717532.79;1094105.5;0;2021-08-24 00:00:00
11206136;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717527.09;1093931.42;0;101405995;10129473;Riva Paradiso;44;IT;6900;9;Paradiso;2717527.09;1093931.42;0;2021-08-24 00:00:00
11206163;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717042.27;1094182.58;0;101405996;10129486;Via Guidino;5;IT;6900;9;Paradiso;2717042.27;1094182.58;0;2021-08-24 00:00:00
190069574;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716930.253;1094152.103;0;101353271;10129486;Via Guidino;1;IT;6900;9;Paradiso;2716930.253;1094152.103;0;2021-08-24 00:00:00
190078561;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716707.195;1094334.837;0;101417673;10129489;Via delle Scuole;13;IT;6900;9;Paradiso;2716707.195;1094334.837;0;2021-08-24 00:00:00
190078561;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716707.195;1094334.837;1;101887589;10129489;Via delle Scuole;15;IT;6900;9;Paradiso;2716707.195;1094334.837;0;2021-08-24 00:00:00
190078561;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716707.195;1094334.837;2;101887590;10129489;Via delle Scuole;17;IT;6900;9;Paradiso;2716707.195;1094334.837;0;2021-08-24 00:00:00
190092376;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716483;1094278;0;101298573;10129491;Via Franco Zorzi;39;IT;6900;9;Paradiso;2716483;1094278;0;2021-08-24 00:00:00
190092398;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717397.06;1094208.83;0;101308943;10129473;Riva Paradiso;5;IT;6900;9;Paradiso;2717397.06;1094208.83;0;2021-08-24 00:00:00
190094358;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717378.216;1094104.834;0;101310617;10129477;Via Boggia;15;IT;6900;9;Paradiso;2717378.216;1094104.834;0;2021-08-24 00:00:00
190094358;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717378.216;1094104.834;1;101891468;10129477;Via Boggia;15a;IT;6900;9;Paradiso;2717378.216;1094104.834;0;2021-08-24 00:00:00
190104412;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716569.694;1093894.993;1;102011175;10129479;Via Carona;39;IT;6900;9;Paradiso;2716569.694;1093894.993;0;2021-08-24 00:00:00
190104433;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716569;1094133;0;101313508;10129492;Via Luciano Zuccoli;19;IT;6900;9;Paradiso;2716569;1094133;0;2021-08-24 00:00:00
190107194;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717185.48;1094022.7;0;101358746;10129486;Via Guidino;30;IT;6900;9;Paradiso;2717185.48;1094022.7;0;2021-08-24 00:00:00
190116877;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717127;1094107;0;101547128;10129486;Via Guidino;18;IT;6900;9;Paradiso;2717127;1094107;0;2021-08-24 00:00:00
190117117;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716338.196;1094151.837;0;101550808;10129478;Via Calprino;4;IT;6900;9;Paradiso;2716338.196;1094151.837;0;2021-08-24 00:00:00
190118296;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717570.49;1094024.15;0;101525696;10129473;Riva Paradiso;17a;IT;6900;9;Paradiso;2717570.49;1094024.15;0;2021-08-24 00:00:00
190135815;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716541.83;1094372.25;0;101466242;10129491;Via Franco Zorzi;30;IT;6900;9;Paradiso;2716541.83;1094372.25;0;2021-08-24 00:00:00
190135820;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717201.211;1093986.828;0;101251109;10129486;Via Guidino;25a;IT;6900;9;Paradiso;2717201.211;1093986.828;0;2021-08-24 00:00:00
190142509;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717120.34;1094118.87;0;101528587;10129486;Via Guidino;16;IT;6900;9;Paradiso;2717120.34;1094118.87;0;2021-08-24 00:00:00
190143510;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717252.94;1093974.94;0;101513121;10129486;Via Guidino;23;IT;6900;9;Paradiso;2717252.94;1093974.94;0;2021-08-24 00:00:00
190166133;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716574.14;1094413.76;0;101475912;10129491;Via Franco Zorzi;4;IT;6900;9;Paradiso;2716574.14;1094413.76;0;2021-08-24 00:00:00
190168843;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716541.6;1094339.53;0;101491189;10129491;Via Franco Zorzi;28;IT;6900;9;Paradiso;2716541.6;1094339.53;0;2021-08-24 00:00:00
190180256;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716669.64;1094258.24;0;101612283;10129491;Via Franco Zorzi;18;IT;6900;9;Paradiso;2716669.64;1094258.24;0;2021-08-24 00:00:00
190209328;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716484.71;1094316.25;0;101628180;10129491;Via Franco Zorzi;32;IT;6900;9;Paradiso;2716484.71;1094316.25;0;2021-08-24 00:00:00
190286229;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716780.03;1094097.66;0;101672564;10129479;Via Carona;11;IT;6900;9;Paradiso;2716780.03;1094097.66;0;2021-08-24 00:00:00
190324710;TI;5210;Paradiso;1003;im Bau;en construction;in costruzione;2716729.196;1094298.836;0;101741905;10129489;Via delle Scuole;"";IT;6900;9;Paradiso;2716729.196;1094298.836;0;2021-08-24 00:00:00
190324869;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716695.95;1094202.09;0;101702734;10129491;Via Franco Zorzi;15;IT;6900;9;Paradiso;2716695.95;1094202.09;0;2021-08-24 00:00:00
190331468;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716798.196;1094586.848;0;101705335;10129473;Riva Paradiso;2;IT;6900;9;Paradiso;2716798.196;1094586.848;0;2021-08-24 00:00:00
190529888;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716662.195;1094023.825;0;101766493;10129475;Via Alessandro Antonietti;8;IT;6900;9;Paradiso;2716662.195;1094023.825;0;2021-08-24 00:00:00
190602599;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717374.09;1093997.45;0;101803706;10129486;Via Guidino;17;IT;6900;9;Paradiso;2717374.09;1093997.45;0;2021-08-24 00:00:00
190691911;TI;5210;Paradiso;1003;im Bau;en construction;in costruzione;2717019.204;1094345.84;0;101811865;10129483;Via Ernesto Bosia;5a;IT;6900;9;Paradiso;2717019.204;1094345.84;0;2021-08-24 00:00:00
190691911;TI;5210;Paradiso;1003;im Bau;en construction;in costruzione;2717019.204;1094345.84;1;102647127;10129483;Via Ernesto Bosia;5b;IT;6900;9;Paradiso;2717019.204;1094345.84;0;2021-08-24 00:00:00
190691911;TI;5210;Paradiso;1003;im Bau;en construction;in costruzione;2717019.204;1094345.84;2;102647128;10129483;Via Ernesto Bosia;5c;IT;6900;9;Paradiso;2717019.204;1094345.84;0;2021-08-24 00:00:00
190691911;TI;5210;Paradiso;1003;im Bau;en construction;in costruzione;2717019.204;1094345.84;3;102647131;10129483;Via Ernesto Bosia;5d;IT;6900;9;Paradiso;2717019.204;1094345.84;0;2021-08-24 00:00:00
190691911;TI;5210;Paradiso;1003;im Bau;en construction;in costruzione;2717019.204;1094345.84;4;102647136;10129483;Via Ernesto Bosia;5e;IT;6900;9;Paradiso;2717019.204;1094345.84;0;2021-08-24 00:00:00
190691911;TI;5210;Paradiso;1003;im Bau;en construction;in costruzione;2717019.204;1094345.84;5;102659451;10129483;Via Ernesto Bosia;5f;IT;6900;9;Paradiso;2717019.204;1094345.84;0;2021-08-24 00:00:00
190795290;TI;5210;Paradiso;1004;bestehend;existant;esistente;2717038;1094003;0;101831383;10129486;Via Guidino;37;IT;6900;9;Paradiso;2717038;1094003;0;2021-08-24 00:00:00
190861149;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716475.57;1094015.11;0;101841103;10129478;Via Calprino;16b;IT;6900;9;Paradiso;2716475.57;1094015.11;0;2021-08-24 00:00:00
190865729;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716772.31;1094404.58;0;101838280;10129485;Via Geretta;11;IT;6900;9;Paradiso;2716772.31;1094404.58;0;2021-08-24 00:00:00
191118933;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716789.63;1094365.28;0;101877619;10129489;Via delle Scuole;8;IT;6900;9;Paradiso;2716789.63;1094365.28;0;2021-08-24 00:00:00
191120753;TI;5210;Paradiso;1004;bestehend;existant;esistente;2716634.06;1094455.67;0;101884289;10129485;Via Geretta;18;IT;6900;9;Paradiso;2716634.06;1094455.67;0;2021-08-24 00:00:00
