index;geometry;length
604;LINESTRING (716918.23213627 95924.8384388791, 716917.8705463777 95906.58558401768);18.25643606628392
605;LINESTRING (716917.8705463777 95906.58558401768, 716915.617905502 95862.99002503401);43.65371867336716
606;LINESTRING (716915.617905502 95862.99002503401, 716913.8078318989 95804.84851451081);58.169679493426585
607;LINESTRING (716913.8078318989 95804.84851451081, 716914.6496917246 95784.05037986531);20.815165930124596
608;LINESTRING (716914.6496917246 95784.05037986531, 716914.9469607923 95772.22573051984);11.828385394542211
609;LINESTRING (716914.9469607923 95772.22573051984, 716917.0660466028 95753.90942014611);18.438485577159344
610;LINESTRING (716917.0660466028 95753.90942014611, 716916.8866848669 95741.48630411518);12.424410752636264
611;LINESTRING (716916.8866848669 95741.48630411518, 716915.9683347795 95735.25324105039);6.300352533996302
612;LINESTRING (716915.9683347795 95735.25324105039, 716914.567988429 95732.32429657089);3.2464882050253014
613;LINESTRING (716448.1744985364 95876.26176200088, 716432.219936398 95850.83874353663, 716423.0588168909 95819.84201845752, 716411.0203655327 95752.98780165749, 716410.929108453 95741.9784896397, 716415.8100078967 95727.4508477919, 716429.0354589057 95707.29023299363, 716462.9211993534 95680.9210788847, 716470.5375901992 95670.02614899869, 716453.1 95662.89999999999);255.7806419976157
614;LINESTRING (719217.5655449984 95726.89636016947, 719215.8113888627 95744.02944553479);17.222650141131755
615;LINESTRING (719215.8113888627 95744.02944553479, 719233.3391550609 95746.76393785774);17.739786812853144
616;LINESTRING (719233.3391550609 95746.76393785774, 719238.8068545266 95746.11515664167);5.506056166936007
617;LINESTRING (719238.8068545266 95746.11515664167, 719238.7898805384 95754.08703927867);7.971900707767809
618;LINESTRING (719238.7898805384 95754.08703927867, 719248.0804920105 95754.08035347093);9.290613877752632
619;LINESTRING (717107.5988452213 95809.82588315321, 717113.9572668995 95794.70459919644);16.403742095603228
620;LINESTRING (717113.9572668995 95794.70459919644, 717100.8586957693 95783.24441132479, 717072.6784084633 95790.05086830701, 717065.9670341255 95767.19478168541, 717044.7052377001 95772.43350080373, 717040.1588959856 95773.23543334749);96.73016158164826
621;LINESTRING (717040.1588959856 95773.23543334749, 717036.8060320041 95773.82684748007, 717032.2601549925 95772.49398218695, 717027.7660829223 95768.47137523937, 717023.9475196097 95761.55978257443, 717014.350881403 95718.72334652934, 717011.0120710519 95705.40547023543, 717008.2607762149 95702.21699280629, 717002.308012988 95699.50056787564, 717002.4366706955 95718.57173949838, 716997.5696598425 95718.62256358287, 716997.4426312447 95713.54995759169, 716958.6162860102 95716.30486504464, 716956.9132205244 95705.35344978834, 716955.7787648082 95703.90841010289, 716953.4546114773 95703.48563511214, 716951.3717730519 95704.21273921381, 716949.8943819356 95706.89728235942, 716951.435728465 95728.26387024586, 716965.7 95734.2);215.81465543638416
622;LINESTRING (716602.7931303072 95757.0208597364, 716570.0637099287 95751.3782825513);33.212251287845
623;LINESTRING (716570.0637099287 95751.3782825513, 716584.649183162 95670.45784304626, 716567.4 95682.2);103.09095162408188
624;LINESTRING (716570.0637099287 95751.3782825513, 716567.5902979536 95756.31203239338, 716563.0223334933 95759.76016186531, 716560.1 95779.89999999999);31.593055421951565
625;LINESTRING (716599.7594258594 95778.63309933904, 716627.1 95775.89999999999);27.476841636762035
626;LINESTRING (718755.7685289643 95829.53040600536, 718758.869944621 95822.68623085624);7.514087605803558
627;LINESTRING (718758.869944621 95822.68623085624, 718757.0523554593 95814.58955066964);8.298184163103429
628;LINESTRING (718757.0523554593 95814.58955066964, 718751.0677560393 95808.39057852351);8.616419551424734
629;LINESTRING (718751.0677560393 95808.39057852351, 718744.3765557162 95804.64618363953);7.667636846640557
630;LINESTRING (718744.3765557162 95804.64618363953, 718744.4953749723 95798.56650451009);6.080840100891464
631;LINESTRING (718744.4953749723 95798.56650451009, 718748.9084551159 95792.40397000022);7.579716877193385
632;LINESTRING (718748.9084551159 95792.40397000022, 718757.038489615 95789.9277085255);8.498784139379644
633;LINESTRING (718757.038489615 95789.9277085255, 718776.4082065648 95786.03670219104);19.756666343622438
634;LINESTRING (718776.4082065648 95786.03670219104, 718786.4502716528 95787.22259792147);10.111845524624208
635;LINESTRING (718786.4502716528 95787.22259792147, 718801.3000964114 95789.80341815387);15.072422779133879
636;LINESTRING (718801.3000964114 95789.80341815387, 718809.9441254316 95786.40329501937);9.288706854676104
637;LINESTRING (718809.9441254316 95786.40329501937, 718821.5484051475 95786.55238911226);11.605237471666827
638;LINESTRING (718821.5484051475 95786.55238911226, 718830.7042603018 95785.50837895884);9.215185337604572
639;LINESTRING (718830.7042603018 95785.50837895884, 718838.74476656 95784.44256716668);8.110838160472621
640;LINESTRING (718838.74476656 95784.44256716668, 718848.2136833405 95784.427639437);9.468928547193483
641;LINESTRING (718848.2136833405 95784.427639437, 718854.4225862327 95785.49419423319);6.299842399453365
642;LINESTRING (718854.4225862327 95785.49419423319, 718857.4419451171 95786.02025000748);3.0648430221837204
643;LINESTRING (718857.4419451171 95786.02025000748, 718860.8116191817 95785.27449420818);3.451210659119382
644;LINESTRING (718860.8116191817 95785.27449420818, 718863.6936271628 95784.10780294903);3.1092022285116343
645;LINESTRING (718863.6936271628 95784.10780294903, 718868.4296163791 95780.85368623876);5.746204784074843
646;LINESTRING (718868.4296163791 95780.85368623876, 718872.3874766282 95776.18337574901);6.121801844391536
647;LINESTRING (718872.3874766282 95776.18337574901, 718880.7784724183 95771.06610073903);9.828291503502033
648;LINESTRING (718880.7784724183 95771.06610073903, 718884.7867863991 95766.98608355556, 718888.053861258 95760.00066703607, 718891.6947016758 95754.9016494682, 718893.197861406 95749.36052523751, 718893.4481520813 95742.90537794103, 718890.7 95739.89999999999);35.97045400293018
649;LINESTRING (718880.7784724183 95771.06610073903, 718880.5289634857 95775.89791314327, 718874.0588287144 95782.24248516494, 718867.2962529538 95788.88155109495, 718861.8043915801 95792.35437694637, 718851.9410647324 95794.70764249843, 718850.1 95807.5);52.93895105853318
650;LINESTRING (718959.2827564571 95801.71174863359, 718972.4 95805.89999999999);13.769659678888017
651;LINESTRING (716629.2393264382 95807.42943037674, 716618.6 95795.7);15.835870800850108
652;LINESTRING (715596.4114428901 95823.438452599, 715613.2 95822.60000000001);16.809481032820642
653;LINESTRING (719362.6174521553 95901.28588817398, 719369.0772947392 95901.40168142015);6.46088030257085
654;LINESTRING (719369.0772947392 95901.40168142015, 719372.1667009358 95901.90713344557);3.130481176696912
655;LINESTRING (719372.1667009358 95901.90713344557, 719374.2829150772 95902.64919961202);2.242548658894379
656;LINESTRING (719374.2829150772 95902.64919961202, 719376.5320956747 95904.11660455067);2.6855335808900573
657;LINESTRING (719376.5320956747 95904.11660455067, 719377.8422391292 95905.26535073278);1.742438998213399
658;LINESTRING (719377.8422391292 95905.26535073278, 719390.0345403703 95903.87044943323);12.27183601541229
659;LINESTRING (719390.0345403703 95903.87044943323, 719416.4940200845 95897.61906116213);27.18793706885946
660;LINESTRING (719416.4940200845 95897.61906116213, 719429.1579610459 95895.48854449509);12.841904140011051
661;LINESTRING (719429.1579610459 95895.48854449509, 719439.7123994612 95891.09281290465);11.43322467540327
662;LINESTRING (719439.7123994612 95891.09281290465, 719438.7 95875.60000000001);15.52585599467767
663;LINESTRING (719416.4940200845 95897.61906116213, 719425.9982522798 95930.09502697068);33.83812620138586
664;LINESTRING (719439.7123994612 95891.09281290465, 719449.2137515523 95888.63331431581, 719462.1362794321 95889.51004098925, 719471.2422522519 95891.79055468905, 719527.1832242858 95897.41619127274, 719519.7 95885.7);102.27915995018532
665;LINESTRING (719171.7267499147 95912.48242182026, 719182.5861342244 95903.58909614946);14.036291143793536
666;LINESTRING (719182.5861342244 95903.58909614946, 719202.9459256789 95893.06980254079);22.916732884433827
667;LINESTRING (719202.9459256789 95893.06980254079, 719213.3758139326 95886.32516026798);12.420658934713318
668;LINESTRING (719213.3758139326 95886.32516026798, 719216.2218282189 95883.04534856539);4.342460376579916
669;LINESTRING (719216.2218282189 95883.04534856539, 719217.5960376039 95883.69496843676);1.5200188851286003
670;LINESTRING (719217.5960376039 95883.69496843676, 719218.8997718579 95883.98740261309);1.3361290178998415
671;LINESTRING (719218.8997718579 95883.98740261309, 719220.7102267517 95884.12299737785);1.8155255059965778
672;LINESTRING (719220.7102267517 95884.12299737785, 719223.527468374 95883.88918889905);2.8269270883607316
673;LINESTRING (719223.527468374 95883.88918889905, 719240.1561196789 95881.09111617171);16.862421392148832
674;LINESTRING (719240.1561196789 95881.09111617171, 719246.5645990188 95880.27178731251);6.460642942429007
675;LINESTRING (719246.5645990188 95880.27178731251, 719253.9361270568 95880.12737977403);7.372942367401472
676;LINESTRING (719253.9361270568 95880.12737977403, 719261.6232534553 95880.87868406184);7.723753646926743
677;LINESTRING (719261.6232534553 95880.87868406184, 719267.0517823261 95882.21943591864);5.59164924174195
678;LINESTRING (719267.0517823261 95882.21943591864, 719273.8607304181 95884.28777923954);7.1161659770772845
679;LINESTRING (719273.8607304181 95884.28777923954, 719278.6941677451 95886.33958460003);5.250906743682817
680;LINESTRING (719278.6941677451 95886.33958460003, 719303.4989282656 95897.66748023365);27.26898171860015
681;LINESTRING (719303.4989282656 95897.66748023365, 719307.5884664219 95899.32666082264);4.413298376341484
682;LINESTRING (719307.5884664219 95899.32666082264, 719311.6662221128 95900.7965923524);4.334603808523758
683;LINESTRING (719311.6662221128 95900.7965923524, 719315.6002005207 95901.69664171971);4.035625723135293
684;LINESTRING (719315.6002005207 95901.69664171971, 719319.960939548 95902.17143947347);4.386510888041008
685;LINESTRING (719319.960939548 95902.17143947347, 719333.2861139465 95901.87720141279);13.328422591832084
686;LINESTRING (719333.2861139465 95901.87720141279, 719362.6174521553 95901.28588817398);29.33729797492171
687;LINESTRING (719303.4989282656 95897.66748023365, 719305.0210097148 95921.95870125065);24.338860910790213
688;LINESTRING (719305.0210097148 95921.95870125065, 719342.1077196768 95921.39727582267);37.09095919919324
689;LINESTRING (719007.3568625825 95734.71705968237, 719010.7296402978 95744.10071233709, 719008.9680272855 95764.41368852588, 719000.960810356 95784.34860253213, 718985.6944317925 95809.76749571275, 718984.4533768824 95825.26509333993, 718978.3842481282 95855.44508265308, 718986.4537361446 95861.99644088534, 719008.5233745585 95881.2640031647, 719012.3232624958 95888.22099689693, 719011.5240278854 95900.14697658589, 719021.6929418379 95879.42051416355, 719024.6747957566 95843.88751596166, 719053.6417174445 95814.05612884495, 719066.9615162344 95804.55479517939, 719084.9461497866 95793.06569358104, 719092.2 95811);344.7707023615768
690;LINESTRING (718698.4805823038 95924.92239152403, 718705.1274379235 95913.87782752555);12.890426042014687
691;LINESTRING (718705.1274379235 95913.87782752555, 718707.7431169145 95909.68153902551);4.944756188116064
692;LINESTRING (718707.7431169145 95909.68153902551, 718712.6226145016 95901.84915057183);9.227990333319994
693;LINESTRING (718712.6226145016 95901.84915057183, 718717.8885237725 95894.06879137506);9.394881035944076
694;LINESTRING (718717.8885237725 95894.06879137506, 718720.4728930949 95879.97613689124);14.327661190674364
695;LINESTRING (718720.4728930949 95879.97613689124, 718726.2573402374 95871.03843920022);10.64623260879841
696;LINESTRING (718726.2573402374 95871.03843920022, 718732.8337118118 95863.60614571373);9.924094394665657
697;LINESTRING (718732.8337118118 95863.60614571373, 718742.8401494017 95857.88648088122);11.525769346831128
698;LINESTRING (718742.8401494017 95857.88648088122, 718751.7600990365 95848.68763980303);12.813437425979231
699;LINESTRING (718751.7600990365 95848.68763980303, 718750.5237536199 95844.5495076487);4.318875746757879
700;LINESTRING (718750.5237536199 95844.5495076487, 718750.8243503738 95837.49492433264);7.060984646045117
701;LINESTRING (718750.8243503738 95837.49492433264, 718755.7685289643 95829.53040600536);9.37435086391049
702;LINESTRING (715962.3291331502 95891.74213613584, 715959.8012987061 95894.6848302876);3.879355081382246
703;LINESTRING (715959.8012987061 95894.6848302876, 715958.4302883019 95898.31672759142);3.882054553180311
704;LINESTRING (715958.4302883019 95898.31672759142, 715958.39498307 95902.19649189844);3.8799249396725144
705;LINESTRING (715958.39498307 95902.19649189844, 715959.2481520565 95904.18079076691);2.15993965631904
706;LINESTRING (715959.2481520565 95904.18079076691, 715950.7335118396 95909.8333894042);10.220125702571096
707;LINESTRING (715950.7335118396 95909.8333894042, 715938.1041888851 95913.88421582234);13.263068761064861
708;LINESTRING (715938.1041888851 95913.88421582234, 715898.2729424927 95923.1200300521);40.887998895196546
709;LINESTRING (715898.2729424927 95923.1200300521, 715895.2586946061 95926.78730791537);4.747064066165432
710;LINESTRING (715895.2586946061 95926.78730791537, 715893.0999403404 95930.69327991466);4.462828390065137
711;LINESTRING (715596.4114428901 95823.438452599, 715612.4914038018 95846.52666356225);28.135931269598395
712;LINESTRING (715612.4914038018 95846.52666356225, 715628.3 95848.8);15.971216995501337
713;LINESTRING (715612.4914038018 95846.52666356225, 715623.6736627219 95870.46680510353, 715633.6 95858.89999999999);41.66511952152776
714;LINESTRING (717970.4194216323 95844.09617557513, 717997.8047107402 95768.95336643752, 717988.0425026454 95766.11751028676, 717993.7560096344 95747.21530480351, 718014.6 95744.60000000001);130.8974936216061
715;LINESTRING (717113.9572668995 95794.70459919644, 717120.2899802714 95793.78150171014, 717125.4 95779.39999999999);21.662006612409726
716;LINESTRING (716599.6560318129 95785.63593227226, 716581.784155451 95787.87254082125, 716486.0358051232 95824.35134663004, 716468.5 95836.60000000001);141.8632720833914
717;LINESTRING (716621.9091206106 95847.00493088603, 716636.3980566227 95850.25176155499, 716650.4772842936 95851.83406605419, 716660.2124702289 95849.64156554018, 716668.0351402363 95842.94261511719, 716671.2932239044 95832.2533371645, 716671.5220956528 95826.38702712902, 716668.9537905386 95820.52259892099, 716664.3002688154 95813.49513819515, 716688.1 95792.2);113.10649471749403
718;LINESTRING (715612.4914038018 95846.52666356225, 715619.4 95831.5);16.53872181405881
719;LINESTRING (715612.4914038018 95846.52666356225, 715605.2 95863.60000000001);18.565112079347234
720;LINESTRING (717970.4194216323 95844.09617557513, 717977.8633756267 95845.00791209789, 717973.5 95873);35.829706831822094
721;LINESTRING (716289.6208003269 95892.94968113038, 716319.0711864197 95863.83749031395, 716304.6 95862);55.99806410771217
722;LINESTRING (716630.9227865399 95874.73022990325, 716698.5439800278 95889.537947406);69.22350978077384
723;LINESTRING (716698.5439800278 95889.537947406, 716709.4978415607 95892.47244489699);11.340121604639743
724;LINESTRING (716709.4978415607 95892.47244489699, 716739.5574940089 95898.29798638065, 716743.0091322192 95896.89663010364, 716745.5949431283 95894.98941348176, 716747.4435938618 95891.1222500319, 716759.2 95884.89999999999);55.14508517378244
725;LINESTRING (716466.0102287255 95898.52980208093, 716437.8 95905.60000000001);29.082721732281247
726;LINESTRING (715432.8917283653 96526.08993796846, 715404.4934276502 96585.85829241994);66.17189492032229
727;LINESTRING (715404.4934276502 96585.85829241994, 715395.4430575403 96607.5568747893, 715392.6153511523 96616.12016208081, 715385.199293073 96639.47313148619, 715381.2028148902 96652.06143389932, 715398.1940673686 96658.4994523686, 715415.552648897 96664.76659825457, 715436.3 96649.5);132.62239684080788
728;LINESTRING (715544.7287771576 96272.90801686401, 715524.4896733097 96276.28126424874);20.518287513434394
729;LINESTRING (715544.7287771576 96272.90801686401, 715542.1 96285);12.374430310346979
730;LINESTRING (715568.3270528072 96005.36240135613, 715566.3463883853 96009.69438352894, 715545 96005.8);26.462029414678923
731;LINESTRING (715568.3270528072 96005.36240135613, 715577.3 95991.2);16.765661141091282
732;LINESTRING (715544.7287771576 96272.90801686401, 715553.1 96284);13.89638304616528
733;LINESTRING (715573.8160240464 96269.11385640917, 715564.1 96281);15.35192276988145
734;LINESTRING (715573.8160240464 96269.11385640917, 715544.7287771576 96272.90801686401);29.33365959313762
735;LINESTRING (718174.7495891789 96300.68033667073, 718178.055487378 96288.05808287991);13.047998071067022
736;LINESTRING (718178.055487378 96288.05808287991, 718181.6461285854 96274.34060747408);14.179627491230983
737;LINESTRING (718181.6461285854 96274.34060747408, 718184.0145730521 96265.30261410971);9.34317147685118
738;LINESTRING (718184.0145730521 96265.30261410971, 718187.0278137485 96253.78655185821);11.903751899075763
739;LINESTRING (718187.0278137485 96253.78655185821, 718199.3881495472 96200.69008827399);54.516165916245015
740;LINESTRING (718199.3881495472 96200.69008827399, 718209.5299810276 96160.08137668674);41.85599362760353
741;LINESTRING (718209.5299810276 96160.08137668674, 718215.194193876 96130.19303655237);30.42032516557713
742;LINESTRING (718215.194193876 96130.19303655237, 718215.1745923521 96124.03283422819);6.160233509750527
743;LINESTRING (718215.1745923521 96124.03283422819, 718215.1376203571 96115.18154176217);8.851369681997737
744;LINESTRING (718215.1376203571 96115.18154176217, 718270.5900480527 96096.48039335507);58.52097648777258
745;LINESTRING (718270.5900480527 96096.48039335507, 718281.8931988057 96092.56423906998);11.962335947893168
746;LINESTRING (718281.8931988057 96092.56423906998, 718302.2361006326 96085.97770233829);21.382612582520437
747;LINESTRING (718302.2361006326 96085.97770233829, 718308.459558068 96083.89736197203);6.5619538621855975
748;LINESTRING (718308.459558068 96083.89736197203, 718314.1847346742 96081.9407502727);6.0502873084084365
749;LINESTRING (718314.1847346742 96081.9407502727, 718327.7756639197 96077.12413292473);14.419194167325035
750;LINESTRING (718327.7756639197 96077.12413292473, 718362.6293088429 96064.64948071759);37.01882645520873
751;LINESTRING (718362.6293088429 96064.64948071759, 718376.5424926564 96062.38545797409);14.096186818069723
752;LINESTRING (718376.5424926564 96062.38545797409, 718409.2599310441 96058.15296771906);32.99007045174156
753;LINESTRING (718409.2599310441 96058.15296771906, 718464.9617038061 96052.15612299262);56.02365246484885
754;LINESTRING (718464.9617038061 96052.15612299262, 718477.8761510062 96050.65117472649);13.001838937965736
755;LINESTRING (718477.8761510062 96050.65117472649, 718491.826506276 96049.26652625491);14.018903792533282
756;LINESTRING (718491.826506276 96049.26652625491, 718504.9981939327 96046.88826543659);13.384673333507267
757;LINESTRING (718504.9981939327 96046.88826543659, 718523.483598646 96042.60118414785);18.976017848621968
758;LINESTRING (718523.483598646 96042.60118414785, 718531.9517630512 96040.64269235247);8.691691348990142
759;LINESTRING (718531.9517630512 96040.64269235247, 718534.5202479013 96040.04791088805);2.6364520507048415
760;LINESTRING (718534.5202479013 96040.04791088805, 718558.6028936869 96034.4135736616);24.732965532112345
761;LINESTRING (718558.6028936869 96034.4135736616, 718562.2221892995 96033.57245745049);3.715747194379207
762;LINESTRING (718562.2221892995 96033.57245745049, 718568.0209831512 96032.21793547063);5.954892100417875
763;LINESTRING (718568.0209831512 96032.21793547063, 718610.4334907799 96024.71777847916);43.07056022689823
764;LINESTRING (718610.4334907799 96024.71777847916, 718614.8623567057 96024.08151813896);4.474335772921532
765;LINESTRING (718614.8623567057 96024.08151813896, 718646.0941627177 96016.19655470397);32.21177354852586
766;LINESTRING (718646.0941627177 96016.19655470397, 718650.3719624013 96014.56779442422);4.577382459671237
767;LINESTRING (718650.3719624013 96014.56779442422, 718653.5460962601 96011.52762973055);4.395193638275812
768;LINESTRING (718653.5460962601 96011.52762973055, 718661.2456711732 95996.95667506933);16.48017516843308
769;LINESTRING (718661.2456711732 95996.95667506933, 718668.9237754634 95981.10664469004);17.61183546695694
770;LINESTRING (718668.9237754634 95981.10664469004, 718674.4687186158 95966.57145334974);15.556933562342401
771;LINESTRING (718674.4687186158 95966.57145334974, 718682.8575027749 95932.58939171683);35.00217439660912
772;LINESTRING (717635.8426960643 96283.66166077003, 717634.6805943502 96274.455040327);9.279673505885686
773;LINESTRING (717634.6805943502 96274.455040327, 717634.7000309362 96262.64726329352);11.807793030588545
774;LINESTRING (717634.7000309362 96262.64726329352, 717636.9678717867 96215.14723332193);47.55413703796173
775;LINESTRING (717636.9678717867 96215.14723332193, 717507.8172788324 96196.40337082597);130.50367060623685
776;LINESTRING (717507.8172788324 96196.40337082597, 717507.3647390779 96147.29406356874);49.111392278310205
777;LINESTRING (717507.3647390779 96147.29406356874, 717506.7258327361 96096.20200593873);51.09605223676304
778;LINESTRING (717506.7258327361 96096.20200593873, 717505.9664609567 96034.51141298623);61.695266466153775
779;LINESTRING (717505.9664609567 96034.51141298623, 717505.8869629202 96027.80524726603);6.7066369071680985
780;LINESTRING (717505.8869629202 96027.80524726603, 717502.0880893865 96023.51775658801);5.728351982844883
781;LINESTRING (717502.0880893865 96023.51775658801, 717499.9154601892 96017.67173234011);6.236691200934413
782;LINESTRING (717499.9154601892 96017.67173234011, 717498.3742657292 96011.22638704196);6.627047334672594
783;LINESTRING (717498.3742657292 96011.22638704196, 717498.51309329 96002.4452306173);8.78225376801634
784;LINESTRING (717498.51309329 96002.4452306173, 717498.7752648121 95985.2828944067);17.16433855739158
785;LINESTRING (717498.7752648121 95985.2828944067, 717498.2961118098 95971.99779676192);13.293735631151126
786;LINESTRING (717498.2961118098 95971.99779676192, 717498.7365360046 95949.22391988347);22.778135163925146
787;LINESTRING (717498.7365360046 95949.22391988347, 717501.0307289689 95917.53526903274);31.771589731977084
788;LINESTRING (717509.3849650883 96298.81545796873, 717451.6207530156 96292.25026257237);58.13609882829578
789;LINESTRING (717451.6207530156 96292.25026257237, 717410.7809220555 96287.11342795269);41.16161880639978
790;LINESTRING (717410.7809220555 96287.11342795269, 717398.8371536643 96243.64168300648);45.082659771239385
791;LINESTRING (717398.8371536643 96243.64168300648, 717392.5008801017 96222.31573330898);22.24734800287678
792;LINESTRING (717392.5008801017 96222.31573330898, 717379.0431951033 96174.97879833487);49.21274934668286
793;LINESTRING (717379.0431951033 96174.97879833487, 717377.6947736299 96170.98334235568);4.216860082040788
794;LINESTRING (717377.6947736299 96170.98334235568, 717367.8133033388 96122.60364852109);49.37851993166564
795;LINESTRING (717367.8133033388 96122.60364852109, 717362.4417450095 96091.83428631647);31.234712890700187
796;LINESTRING (717362.4417450095 96091.83428631647, 717358.2835993298 96068.03760552419);24.157238919701932
797;LINESTRING (717358.2835993298 96068.03760552419, 717355.5599236129 96053.00799715859);15.274407911082289
798;LINESTRING (717355.5599236129 96053.00799715859, 717354.10758223 96044.76316518713);8.37177100319731
799;LINESTRING (717354.10758223 96044.76316518713, 717352.2478307415 96038.35618200041);6.67143981117385
800;LINESTRING (717352.2478307415 96038.35618200041, 717346.7975043789 96026.09808307656);13.415179711234266
801;LINESTRING (717346.7975043789 96026.09808307656, 717337.7102016511 96005.57520703164);22.44476580459381
802;LINESTRING (717337.7102016511 96005.57520703164, 717327.574187986 95961.11559633148);45.60039206661435
803;LINESTRING (717327.574187986 95961.11559633148, 717333.3358130616 95956.45690391991);7.409435774561531
804;LINESTRING (717333.3358130616 95956.45690391991, 717335.8612748329 95948.45567803044);8.390326149358277
805;LINESTRING (717335.8612748329 95948.45567803044, 717320.7385663446 95943.14907419018);16.026738792974616
806;LINESTRING (717320.7385663446 95943.14907419018, 717309.5621349484 95939.31966754308);11.814269931821583
807;LINESTRING (717309.5621349484 95939.31966754308, 717290.7882729145 95932.89747910242);19.841935390422734
808;LINESTRING (716539.5184376262 95940.48940570891, 716517.0209505333 95936.68894041426);22.81623242231529
809;LINESTRING (716517.0209505333 95936.68894041426, 716502.2109044931 95932.0130344659);15.530665154826544
810;LINESTRING (716957.8677648145 96298.9583472229, 716954.1636335306 96297.38600680503);4.024033170606461
811;LINESTRING (716954.1636335306 96297.38600680503, 716946.3867788228 96293.66718078837);8.620274710781114
812;LINESTRING (716946.3867788228 96293.66718078837, 716932.9394386099 96290.30621105676);13.860991174433638
813;LINESTRING (716932.9394386099 96290.30621105676, 716912.4553467475 96286.77911217224);20.7855345364471
814;LINESTRING (716912.4553467475 96286.77911217224, 716911.7112781277 96286.6509930632);0.7550182892252599
815;LINESTRING (716911.7112781277 96286.6509930632, 716898.2243848201 96280.10937357826);14.989632302951087
816;LINESTRING (716898.2243848201 96280.10937357826, 716889.6430857241 96272.69483250342);11.340816263635185
817;LINESTRING (716889.6430857241 96272.69483250342, 716883.3430186588 96263.0893200915);11.487241345185463
818;LINESTRING (716883.3430186588 96263.0893200915, 716877.2639468797 96250.45264385441);14.022863474237614
819;LINESTRING (716877.2639468797 96250.45264385441, 716862.7960822533 96220.38717101573);33.36542767385662
820;LINESTRING (716862.7960822533 96220.38717101573, 716854.9377183145 96207.60510604992);15.004501610712257
821;LINESTRING (716854.9377183145 96207.60510604992, 716844.3363997593 96197.24978240558);14.819604680542493
822;LINESTRING (716844.3363997593 96197.24978240558, 716834.701434051 96190.22645201071);11.923075695242629
823;LINESTRING (716834.701434051 96190.22645201071, 716824.2058873888 96184.84328478166);11.795549548681665
824;LINESTRING (716824.2058873888 96184.84328478166, 716814.4400550401 96180.9974364376);10.495810161629562
825;LINESTRING (716814.4400550401 96180.9974364376, 716810.2442474883 96179.60475115413);4.42090186613186
826;LINESTRING (716810.2442474883 96179.60475115413, 716802.7611950233 96177.11482554418);7.886431622556382
827;LINESTRING (716802.7611950233 96177.11482554418, 716738.3272203499 96158.70905454618);67.01126396540884
828;LINESTRING (716738.3272203499 96158.70905454618, 716710.1460341855 96151.96336757252);28.977293634466584
829;LINESTRING (716710.1460341855 96151.96336757252, 716702.2008633657 96148.51959567353);8.659405536715873
830;LINESTRING (716702.2008633657 96148.51959567353, 716695.950149791 96142.37316603596);8.766414174704359
831;LINESTRING (716695.950149791 96142.37316603596, 716692.2386401681 96137.14277548133);6.413445956315373
832;LINESTRING (716692.2386401681 96137.14277548133, 716690.1847202556 96131.53282944606);5.974117635752882
833;LINESTRING (716690.1847202556 96131.53282944606, 716691.388235838 96114.45529651752);17.11988845415219
834;LINESTRING (716691.388235838 96114.45529651752, 716699.7896426484 96063.49261691746);51.6505406400809
835;LINESTRING (716699.7896426484 96063.49261691746, 716697.8051531174 96051.84651631497);11.813968763378554
836;LINESTRING (716697.8051531174 96051.84651631497, 716697.6662611647 96051.00994171046);0.8480259686005212
837;LINESTRING (716697.6662611647 96051.00994171046, 716690.4130876786 96040.57466166547);12.708406479058882
838;LINESTRING (716690.4130876786 96040.57466166547, 716678.6732288547 96032.58830241786);14.198810486724954
839;LINESTRING (716678.6732288547 96032.58830241786, 716676.0765479518 96031.8379540036);2.7029196166647624
840;LINESTRING (716676.0765479518 96031.8379540036, 716668.802654657 96029.74137073102);7.570018829706438
841;LINESTRING (716668.802654657 96029.74137073102, 716659.1399831132 96030.18959921531);9.67306208701504
842;LINESTRING (716659.1399831132 96030.18959921531, 716642.7657692402 96035.16774794638);17.114229306209467
843;LINESTRING (716642.7657692402 96035.16774794638, 716646.0826683654 96025.84719736493);9.89315333695076
844;LINESTRING (716646.0826683654 96025.84719736493, 716653.4576264389 96006.94236212014);20.292432141520397
845;LINESTRING (716653.4576264389 96006.94236212014, 716641.904329222 95998.51490755708);14.30037296696167
846;LINESTRING (716641.904329222 95998.51490755708, 716607.029456884 95966.25709321702);47.50603442291813
847;LINESTRING (716607.029456884 95966.25709321702, 716595.3131794862 95955.41383178187);15.96394295321882
848;LINESTRING (716595.3131794862 95955.41383178187, 716586.1077848523 95949.38871966892);11.001875582829042
849;LINESTRING (716586.1077848523 95949.38871966892, 716573.6030699072 95945.71308780675);13.033731831072544
850;LINESTRING (716573.6030699072 95945.71308780675, 716539.5184376262 95940.48940570891);34.482589989573455
851;LINESTRING (716653.4576264389 96006.94236212014, 716668.3173598582 96013.45419123203);16.223920477919876
852;LINESTRING (716668.3173598582 96013.45419123203, 716669.2708871833 96003.7435886462);9.757305823814177
853;LINESTRING (716669.2708871833 96003.7435886462, 716668.3083277979 95995.36379947858);8.434891052296283
854;LINESTRING (716668.3083277979 95995.36379947858, 716630.9227865399 95874.73022990325);126.29385101280089
855;LINESTRING (718599.9015354638 96237.97136022638, 718616.3917854693 96179.09667572586);61.14046794292688
856;LINESTRING (718616.3917854693 96179.09667572586, 718619.2539925311 96165.04276966841);14.342402334914276
