index;geometry;EGID;mappale;nome;indirizzo;quartiere;NPA;comune;categoria;classe;epoca_costruzione;superficie;num_piani;coord_e;coord_n;SRE;k_SH;fab_SH;k_DHW;fab_DHW;fab_tot
250;POINT (717009.1 94073.2);191855066;245h;Autorimessa;Via Guidino ;Paradiso;6900;Paradiso;1060;1242.0;8014.0;127.0;1.0;2717009.1;1094073.142;127.0;0;0.0;0;0.0;0.0
251;POINT (717367.6 94057);191855067;547c;;Via Boggia ;Paradiso;6900;Paradiso;1060;1274.0;8014.0;112.0;2.0;2717367.617;1094056.933;224.0;0;0.0;0;0.0;0.0
252;POINT (717472.4 94150.39999999999);191855068;263d;Autorimessa;Riva Paradiso ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;39.0;1.0;2717472.404;1094150.371;39.0;0;0.0;0;0.0;0.0
253;POINT (716756.2 94035);191855069;183c;Autorimessa;Via Carona ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;38.0;1.0;2716756.265;1094034.93;38.0;0;0.0;0;0.0;0.0
254;POINT (716587.7 94171.7);191855070;465e;Autorimessa;Via Franco Zorzi ;Paradiso;6900;Paradiso;1060;1242.0;8017.0;111.0;1.0;2716587.783;1094171.653;111.0;0;0.0;0;0.0;0.0
255;POINT (716830 94380.10000000001);191867397;336a;Casa monofamigliare o bifamigliare (0);Via Geretta ;Paradiso;6900;Paradiso;1060;1122.0;8013.0;487.0;2.0;2716830.0;1094380.0;974.0;141;137334.0;21;20454.0;157788.0
256;POINT (716566.2 94430.89999999999);191867465;55a;;Via San Pietro Pambio ;Paradiso;6900;Paradiso;1060;1272.0;8011.0;109.0;1.0;2716566.191;1094430.84;109.0;157;17113.0;7;763.0;17876.0
257;POINT (716966.2 94091.89999999999);191867484;255b;;Via Guidino ;Paradiso;6900;Paradiso;1060;1242.0;8023.0;416.0;1.0;2716966.204;1094091.83;416.0;0;0.0;0;0.0;0.0
258;POINT (716711 94044.10000000001);191867485;181b;;Via Carona ;Paradiso;6900;Paradiso;1060;1242.0;8018.0;326.0;1.0;2716711.0;1094044.0;326.0;0;0.0;0;0.0;0.0
259;POINT (716286.2 94036.89999999999);191867504;189a;;Via alla Sguancia ;Paradiso;6900;Paradiso;1060;1265.0;8015.0;109.0;1.0;2716286.198;1094036.834;109.0;117;12753.0;83;9047.0;21800.0
260;POINT (717112 93971.10000000001);191867506;508a;;Via Guidino ;Paradiso;6900;Paradiso;1060;1252.0;8015.0;59.0;1.0;2717112.0;1093971.0;59.0;0;0.0;0;0.0;0.0
261;POINT (716415.5 94127.89999999999);191876562;297d;Autorimessa;Via Carzo ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;27.0;1.0;2716415.565;1094127.867;27.0;0;0.0;0;0.0;0.0
262;POINT (716835.2 94188.10000000001);191876563;230e;Ascensore;Via Carona ;Paradiso;6900;Paradiso;1060;1274.0;8014.0;10.0;1.0;2716835.208;1094188.026;10.0;0;0.0;0;0.0;0.0
263;POINT (716883.3 94209.8);191876564;230f;Sconosciuto;Via Carona ;Paradiso;6900;Paradiso;1060;1274.0;8014.0;10.0;1.0;2716883.358;1094209.733;10.0;0;0.0;0;0.0;0.0
264;POINT (716803.5 94112.89999999999);191876565;318g;Ripostiglio;Via Carona ;Paradiso;6900;Paradiso;1060;1252.0;8015.0;11.0;1.0;2716803.494;1094112.876;11.0;0;0.0;0;0.0;0.0
265;POINT (716602.4 94208);191876566;463e;Autorimessa;Via Franco Zorzi ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;34.0;1.0;2716602.41;1094207.945;34.0;0;0.0;0;0.0;0.0
266;POINT (716526.2 94086.3);191876567;291h;Locale riscaldamento;Via Calprino ;Paradiso;6900;Paradiso;1060;1274.0;8015.0;37.0;1.0;2716526.213;1094086.228;37.0;0;0.0;0;0.0;0.0
267;POINT (717510.1 94073.8);191876568;409c;Autorimessa;Via Boggia ;Paradiso;6900;Paradiso;1060;1242.0;8014.0;14.0;1.0;2717510.129;1094073.758;14.0;0;0.0;0;0.0;0.0
268;POINT (716923.2 94124.2);191876569;238d;Autorimessa;Via Guidino ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;25.0;1.0;2716923.276;1094124.128;25.0;0;0.0;0;0.0;0.0
269;POINT (716493 94355.7);191876570;48e;Ripostiglio;Via San Pietro Pambio ;Paradiso;6900;Paradiso;1060;1252.0;8012.0;20.0;1.0;2716493.063;1094355.69;20.0;0;0.0;0;0.0;0.0
270;POINT (716498.6 94160.8);191876571;355d;Autorimessa;Via Carzo ;Paradiso;6900;Paradiso;1060;1242.0;8016.0;31.0;1.0;2716498.686;1094160.74;31.0;0;0.0;0;0.0;0.0
271;POINT (716930.3 94335.2);191876572;149c;Autorimessa;Via Barzaghi ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;33.0;1.0;2716930.369;1094335.126;33.0;0;0.0;0;0.0;0.0
272;POINT (717011.6 94001.39999999999);191876573;569d;Ripostiglio;Via Guidino ;Paradiso;6900;Paradiso;1060;1252.0;8021.0;11.0;1.0;2717011.681;1094001.34;11.0;0;0.0;0;0.0;0.0
273;POINT (716793.1 94192.8);191876574;230c;;Via ai Grotti ;Paradiso;6900;Paradiso;1060;1252.0;8014.0;55.0;1.0;2716793.118;1094192.756;55.0;0;0.0;0;0.0;0.0
274;POINT (717314.9 94263.3);191876575;260g;;Riva Paradiso ;Paradiso;6900;Paradiso;1060;1274.0;8016.0;37.0;1.0;2717314.914;1094263.266;37.0;0;0.0;0;0.0;0.0
275;POINT (716257.7 94021.3);191876576;189d;Sauna;Via San Pietro Pambio ;Paradiso;6900;Paradiso;1060;1265.0;8018.0;21.0;1.0;2716257.771;1094021.284;21.0;117;2457.0;83;1743.0;4200.0
276;POINT (717054.3 94401.60000000001);191876577;109a;;Riva Paradiso ;Paradiso;6900;Paradiso;1060;1274.0;8018.0;49.0;1.0;2717054.343;1094401.543;49.0;0;0.0;0;0.0;0.0
277;POINT (716728.3 94270);191876578;69c;Autorimessa;Via Franco Zorzi ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;19.0;1.0;2716728.338;1094269.926;19.0;0;0.0;0;0.0;0.0
278;POINT (716387.5 94161.8);191876579;358d;Autorimessa;Via Luciano Zuccoli ;Paradiso;6900;Paradiso;1060;1242.0;8016.0;20.0;1.0;2716387.556;1094161.795;20.0;0;0.0;0;0.0;0.0
279;POINT (716826.3 94208.60000000001);191876580;230d;Ascensore;Via ai Grotti ;Paradiso;6900;Paradiso;1060;1274.0;8014.0;10.0;1.0;2716826.323;1094208.506;10.0;0;0.0;0;0.0;0.0
280;POINT (716272.6 94013.89999999999);191876581;189e;Spogliatoio;Via San Pietro Pambio ;Paradiso;6900;Paradiso;1060;1265.0;8018.0;23.0;1.0;2716272.685;1094013.876;23.0;117;2691.0;83;1909.0;4600.0
281;POINT (716487.1 94143.3);191876582;356d;Autorimessa;Via Carzo ;Paradiso;6900;Paradiso;1060;1242.0;8016.0;27.0;1.0;2716487.1;1094143.236;27.0;0;0.0;0;0.0;0.0
282;POINT (716647.2 94360.10000000001);191876583;75g;ascensore garage;Via delle Scuole ;Paradiso;6900;Paradiso;1060;1274.0;8012.0;10.0;1.0;2716647.283;1094360.079;10.0;0;0.0;0;0.0;0.0
283;POINT (716624.2 94309.10000000001);191876584;74d;Ripostiglio;Via Franco Zorzi ;Paradiso;6900;Paradiso;1060;1252.0;8018.0;28.0;1.0;2716624.219;1094309.021;28.0;0;0.0;0;0.0;0.0
284;POINT (716468.5 94100);191876585;314e;Autorimessa;Via Luciano Zuccoli ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;17.0;1.0;2716468.57;1094099.914;17.0;0;0.0;0;0.0;0.0
285;POINT (716438.3 94170.89999999999);191876586;331f;Magazzino;Via Luciano Zuccoli ;Paradiso;6900;Paradiso;1060;1252.0;8012.0;19.0;1.0;2716438.343;1094170.885;19.0;0;0.0;0;0.0;0.0
286;POINT (717595.1 93903.7);191876587;285a;Darsena coperta;Riva Paradiso ;Paradiso;6900;Paradiso;1060;1265.0;8015.0;65.0;2.0;2717595.163;1093903.695;130.0;117;15210.0;83;10790.0;26000.0
287;POINT (716718.2 94012.89999999999);191878229;438a;autorimessa;Via Alessandro Antonietti ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;16.0;1.0;2716718.197;1094012.825;16.0;0;0.0;0;0.0;0.0
288;POINT (716743.2 94106.89999999999);191887764;;;Via Carona ;Paradiso;6900;Paradiso;1020;1122.0;8014.0;469.0;8.0;2716743.197;1094106.829;3752.0;131;491512.0;21;78792.0;570304.0
289;POINT (716580.2 94021.89999999999);191895667;447e;;Via Alessandro Antonietti ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;14.0;1.0;2716580.196;1094021.827;14.0;0;0.0;0;0.0;0.0
290;POINT (716754.2 93958.89999999999);191895672;224e;cabina ail;Via Carona ;Paradiso;6900;Paradiso;1060;1274.0;8017.0;9.0;1.0;2716754.198;1093958.823;9.0;0;0.0;0;0.0;0.0
291;POINT (716441.2 94228.89999999999);191895675;161d;;Via Carzo ;Paradiso;6900;Paradiso;1060;1274.0;8017.0;9.0;1.0;2716441.194;1094228.837;9.0;0;0.0;0;0.0;0.0
292;POINT (716986 94015.10000000001);191895676;472d;;Via Guidino ;Paradiso;6900;Paradiso;1060;1271.0;8021.0;40.0;1.0;2716986.0;1094015.0;40.0;0;0.0;0;0.0;0.0
293;POINT (716851.2 94392.89999999999);191895687;88a;;Via Geretta ;Paradiso;6900;Paradiso;1060;1242.0;8015.0;42.0;1.0;2716851.199;1094392.841;42.0;0;0.0;0;0.0;0.0
294;POINT (717030.2 94416.89999999999);191895689;108a;;Riva Paradiso ;Paradiso;6900;Paradiso;1060;1274.0;8018.0;50.0;1.0;2717030.204;1094416.843;50.0;0;0.0;0;0.0;0.0
295;POINT (717075.2 94338.89999999999);191895691;126e;cappelletta;Riva Paradiso ;Paradiso;6900;Paradiso;1060;1272.0;8014.0;7.0;1.0;2717075.206;1094338.84;7.0;123;861.0;7;49.0;910.0
296;POINT (716956.2 93947.89999999999);191901549;429a;vasca;Via Guidino ;Paradiso;6900;Paradiso;1060;1274.0;8015.0;18.0;1.0;2716956.204;1093947.824;18.0;0;0.0;0;0.0;0.0
297;POINT (717187.2 94342.89999999999);191901550;113a;darsena;Riva Paradiso ;Paradiso;6900;Paradiso;1060;1241.0;8015.0;41.0;1.0;2717187.209;1094342.841;41.0;0;0.0;0;0.0;0.0
298;POINT (717226.2 94011.8);274000902;436a;;Via Guidino 32;Paradiso;6900;Paradiso;1020;1110.0;8020.0;179.0;3.0;2717226.22;1094011.7;537.0;16;8592.0;14;7518.0;16110.0
299;POINT (716964.7 94429.8);274003404;118b;;Riva Paradiso 8;Paradiso;6900;Paradiso;1040;1211.0;8016.0;234.0;1.0;2716964.78;1094429.74;234.0;76;17784.0;21;4914.0;22698.0
300;POINT (716434.7 94006.89999999999);274003405;602a;;Via Calprino 18;Paradiso;6900;Paradiso;1060;1220.0;8018.0;196.0;5.0;2716434.74;1094006.82;980.0;87;85260.0;7;6860.0;92120.0
301;POINT (717245.8 94001.60000000001);274003407;419a;Casa monofamigliare o bifamigliare (0);Via Guidino 34;Paradiso;6900;Paradiso;1020;1121.0;8013.0;87.0;2.0;2717245.8;1094001.54;174.0;141;24534.0;21;3654.0;28188.0
302;POINT (716618.3 94485.10000000001);274003465;3l;;Via Giuseppe Cattori 11;Paradiso;6900;Paradiso;1060;1220.0;8017.0;177.0;7.0;2716618.35;1094485.08;1239.0;123;152397.0;7;8673.0;161070.0
303;POINT (716500.6 94179.3);400005202;617a;;Via Carzo 1;Paradiso;6900;Paradiso;1060;1122.0;8011.0;59.0;1.0;2716500.65;1094179.25;59.0;154;9086.0;21;1239.0;10325.0
304;POINT (716596.9 94455.39999999999);400005211;395a;;Via Geretta 20;Paradiso;6900;Paradiso;1020;1122.0;8011.0;145.0;3.0;2716596.95;1094455.37;435.0;154;66990.0;21;9135.0;76125.0
305;POINT (716938.7 94105);400005212;238a;;Via Guidino 6;Paradiso;6900;Paradiso;1020;1110.0;8011.0;105.0;2.0;2716938.79;1094104.91;210.0;154;32340.0;14;2940.0;35280.0
306;POINT (717059 94334.10000000001);400005216;641;;Via Boggia 2;Paradiso;6900;Paradiso;1060;1274.0;8012.0;439.0;3.0;2717059.0;1094334.0;1317.0;0;0.0;0;0.0;0.0
307;POINT (716842.3 94431.7);400005217;26a;;Via Generale Guisan 12;Paradiso;6900;Paradiso;1060;1122.0;8014.0;339.0;4.0;2716842.39;1094431.69;1356.0;131;177636.0;21;28476.0;206112.0
308;POINT (717074.2 94304.5);400005218;158a;Tettoia - sostra (0);Via Boggia 6;Paradiso;6900;Paradiso;1060;1122.0;8013.0;101.0;1.0;2717074.241;1094304.454;101.0;141;14241.0;21;2121.0;16362.0
309;POINT (716344.7 94206.89999999999);400005219;399a;;Via San Pietro Pambio 17;Paradiso;6900;Paradiso;1060;1251.0;8012.0;299.0;4.0;2716344.79;1094206.84;1196.0;128;153088.0;1;1196.0;154284.0
310;POINT (717467.2 94150.89999999999);400005220;262i;Lido Conca d' Oro;Riva Paradiso 9;Paradiso;6900;Paradiso;1060;1230.0;8014.0;34.0;1.0;2717467.219;1094150.836;34.0;73;2482.0;7;238.0;2720.0
311;POINT (716989.7 94412);400005222;520e;;Riva Paradiso 10;Paradiso;6900;Paradiso;1030;1122.0;8011.0;144.0;6.0;2716989.72;1094411.96;864.0;154;133056.0;21;18144.0;151200.0
312;POINT (717505.3 94126.10000000001);400005223;263a;;Riva Paradiso 11;Paradiso;6900;Paradiso;1020;1110.0;8011.0;181.0;1.0;2717505.39;1094126.0;181.0;154;27874.0;14;2534.0;30408.0
313;POINT (717567.9 93863.8);400005224;286b;centro sportivo subacqueo;Riva Paradiso 23;Paradiso;6900;Paradiso;1060;1230.0;8014.0;62.0;3.0;2717567.9;1093863.7;186.0;73;13578.0;7;1302.0;14880.0
314;POINT (717601.7 93846.60000000001);400005225;286a;acquedotto comunale;Riva Paradiso 25;Paradiso;6900;Paradiso;1060;1251.0;8014.0;174.0;1.0;2717601.76;1093846.54;174.0;128;22272.0;1;174.0;22446.0
315;POINT (716617.2 94360.89999999999);400005226;75e;;Via delle Scuole 20;Paradiso;6900;Paradiso;1060;1122.0;8011.0;124.0;3.0;2716617.192;1094360.838;372.0;154;57288.0;21;7812.0;65100.0
316;POINT (716672.9 94330.60000000001);400005227;74a;;Via delle Scuole 21;Paradiso;6900;Paradiso;1060;1220.0;8018.0;288.0;1.0;2716672.94;1094330.58;288.0;87;25056.0;7;2016.0;27072.0
317;POINT (716618 94227.10000000001);400005230;376a;;Via Franco Zorzi 21;Paradiso;6900;Paradiso;1020;1122.0;8011.0;253.0;2.0;2716618.0;1094227.0;506.0;154;77924.0;21;10626.0;88550.0
318;POINT (716539.2 94250.89999999999);400005231;65a;Autosilo;Via Franco Zorzi 33;Paradiso;6900;Paradiso;1060;1242.0;8014.0;756.0;1.0;2716539.193;1094250.835;756.0;0;0.0;0;0.0;0.0
319;POINT (716484.3 94237.7);400005232;354e;;Via Franco Zorzi 37a;Paradiso;6900;Paradiso;1060;1122.0;8014.0;253.0;2.0;2716484.31;1094237.6;506.0;131;66286.0;21;10626.0;76912.0
320;POINT (717065.2 94004.89999999999);400005234;443a;;Via Guidino 35;Paradiso;6900;Paradiso;1030;1122.0;8011.0;233.0;2.0;2717065.207;1094004.827;466.0;154;71764.0;21;9786.0;81550.0
321;POINT (716849 94649.10000000001);400005235;39c;;Riva Paradiso 111;Paradiso;6900;Paradiso;1060;1241.0;8013.0;128.0;1.0;2716849.0;1094649.0;128.0;0;0.0;0;0.0;0.0
322;POINT (716851.7 94639.5);400005236;39a;;Riva Paradiso 111a;Paradiso;6900;Paradiso;1060;1241.0;8013.0;32.0;1.0;2716851.743;1094639.433;32.0;0;0.0;0;0.0;0.0
323;POINT (716672.4 94297.39999999999);400005237;348a;;Via delle Scuole 19;Paradiso;6900;Paradiso;1060;1122.0;8014.0;339.0;1.0;2716672.43;1094297.34;339.0;131;44409.0;21;7119.0;51528.0
324;POINT (717387.2 94159.89999999999);400005238;539e;;Riva Paradiso 40;Paradiso;6900;Paradiso;1060;1230.0;8014.0;155.0;1.0;2717387.216;1094159.836;155.0;73;11315.0;7;1085.0;12400.0
325;POINT (716725.8 94009.10000000001);400005240;212e;;Via Carona 26;Paradiso;6900;Paradiso;1020;1110.0;8011.0;86.0;1.0;2716725.82;1094009.075;86.0;154;13244.0;14;1204.0;14448.0
326;POINT (716812.1 94321.7);400005244;474a;Ex Hotel Calipso;Via delle Scuole 3;Paradiso;6900;Paradiso;1030;1122.0;8013.0;518.0;9.0;2716812.16;1094321.63;4662.0;141;657342.0;21;97902.0;755244.0
327;POINT (716780 94291.10000000001);400005245;473a;Ex Hotel Park;Via delle Scuole 3a;Paradiso;6900;Paradiso;1020;1122.0;8013.0;548.0;10.0;2716780.0;1094291.0;5480.0;141;772680.0;21;115080.0;887760.0
328;POINT (716835.8 94468.8);746436;632a;;Via Generale Guisan 10;Paradiso;6900;Paradiso;1030;1122.0;8012.0;439.0;5.0;2716835.87;1094468.76;2195.0;149;327055.0;21;46095.0;373150.0
329;POINT (716995.9 94447.7);746450;106a;albergo Eden lato lago;Riva Paradiso 1;Paradiso;6900;Paradiso;1040;1211.0;8012.0;1704.0;6.0;2716995.99;1094447.64;10224.0;149;1523376.0;21;214704.0;1738080.0
330;POINT (716658.7 94475.60000000001);746497;7;;Vicolo Geretta 6;Paradiso;6900;Paradiso;1040;1211.0;8013.0;226.0;7.0;2716658.78;1094475.55;1582.0;141;223062.0;21;33222.0;256284.0
331;POINT (716679 94536.10000000001);746501;5a;;Via Giuseppe Cattori 5a;Paradiso;6900;Paradiso;1030;1122.0;8016.0;476.0;7.0;2716679.0;1094536.0;3332.0;76;253232.0;21;69972.0;323204.0
332;POINT (717079.2 94393.89999999999);746660;110a;;Riva Paradiso 3;Paradiso;6900;Paradiso;1060;1274.0;8014.0;394.0;7.0;2717079.206;1094393.842;2758.0;0;0.0;0;0.0;0.0
333;POINT (717060.1 94363.10000000001);746661;125;Ex-Albergo Canva;Riva Paradiso 18;Paradiso;6900;Paradiso;1030;1110.0;8012.0;717.0;7.0;2717060.1;1094363.03;5019.0;149;747831.0;14;70266.0;818097.0
334;POINT (717432 94192.10000000001);746672;261a;;Riva Paradiso 7;Paradiso;6900;Paradiso;1020;1122.0;8012.0;445.0;6.0;2717432.0;1094192.0;2670.0;149;397830.0;21;56070.0;453900.0
335;POINT (717547 94096.10000000001);746675;317a;;Riva Paradiso 15;Paradiso;6900;Paradiso;1020;1121.0;8012.0;148.0;2.0;2717547.0;1094096.0;296.0;149;44104.0;21;6216.0;50320.0
336;POINT (716713.2 94456.2);746704;427c;;Viale San Salvatore 10;Paradiso;6900;Paradiso;1060;1220.0;8017.0;220.0;6.0;2716713.26;1094456.13;1320.0;123;162360.0;7;9240.0;171600.0
337;POINT (716653.4 94520.60000000001);746724;4d;;Via Giuseppe Cattori 7;Paradiso;6900;Paradiso;1060;1220.0;8016.0;226.0;7.0;2716653.4;1094520.5;1582.0;123;194586.0;7;11074.0;205660.0
338;POINT (716579.2 94236.89999999999);746737;535c;;Via Franco Zorzi 27;Paradiso;6900;Paradiso;1060;1122.0;8014.0;140.0;1.0;2716579.193;1094236.834;140.0;131;18340.0;21;2940.0;21280.0
339;POINT (716630 94327.3);746741;74b;;Via delle Scuole 23;Paradiso;6900;Paradiso;1060;1220.0;8018.0;345.0;6.0;2716630.01;1094327.25;2070.0;87;180090.0;7;14490.0;194580.0
340;POINT (716778.2 94213.89999999999);746765;97;Scuola dell'infanzia;Via ai Grotti 5;Paradiso;6900;Paradiso;1060;1263.0;8014.0;740.0;5.0;2716778.198;1094213.833;3700.0;123;455100.0;7;25900.0;481000.0
341;POINT (716583.2 93977.89999999999);11147215;496a;;Via Carona 34;Paradiso;6900;Paradiso;1020;1122.0;8014.0;1172.0;8.0;2716583.197;1093977.825;9376.0;131;1228256.0;21;196896.0;1425152.0
345;POINT (716547 93976.10000000001);11147219;497a;;Via Alessandro Antonietti 11;Paradiso;6900;Paradiso;1020;1122.0;8015.0;561.0;8.0;2716547.0;1093976.0;4488.0;100;448800.0;21;94248.0;543048.0
347;POINT (716519.2 93986.89999999999);11147222;543a;;Via Alessandro Antonietti 13;Paradiso;6900;Paradiso;1020;1122.0;8015.0;587.0;6.0;2716519.197;1093986.827;3522.0;100;352200.0;21;73962.0;426162.0
349;POINT (717133 94263.10000000001);11147227;484c;;Via Boggia 8;Paradiso;6900;Paradiso;1020;1122.0;8015.0;506.0;7.0;2717133.0;1094263.0;3542.0;100;354200.0;21;74382.0;428582.0
351;POINT (716913.2 94291.89999999999);11147240;151k;;Via Ernesto Bosia 15;Paradiso;6900;Paradiso;1030;1122.0;8015.0;626.0;7.0;2716913.201;1094291.837;4382.0;100;438200.0;21;92022.0;530222.0
353;POINT (716362 94123.10000000001);11147250;170d;Abitazione da 11 o piu' appartamenti (0);Via Calprino 10;Paradiso;6900;Paradiso;1020;1122.0;8015.0;709.0;7.0;2716362.0;1094123.0;4963.0;100;496300.0;21;104223.0;600523.0
355;POINT (716436.9 94092.39999999999);11147251;315a;;Via Calprino 11;Paradiso;6900;Paradiso;1030;1122.0;8012.0;155.0;4.0;2716436.91;1094092.39;620.0;149;92380.0;21;13020.0;105400.0
357;POINT (716504 94081.10000000001);11147257;291f;;Via Calprino 17;Paradiso;6900;Paradiso;1020;1122.0;8015.0;379.0;5.0;2716504.0;1094081.0;1895.0;100;189500.0;21;39795.0;229295.0
359;POINT (716855 94156.10000000001);11147269;234f;;Via Carona 5a;Paradiso;6900;Paradiso;1020;1122.0;8015.0;391.0;5.0;2716855.0;1094156.0;1955.0;100;195500.0;21;41055.0;236555.0
361;POINT (716709 94068.10000000001);11147282;181a;;Via Carona 21;Paradiso;6900;Paradiso;1020;1122.0;8018.0;488.0;4.0;2716709.0;1094068.0;1952.0;60;117120.0;21;40992.0;158112.0
363;POINT (716450 94180.10000000001);11147299;295a;;Via Carzo 10;Paradiso;6900;Paradiso;1030;1122.0;8015.0;362.0;6.0;2716450.0;1094180.0;2172.0;100;217200.0;21;45612.0;262812.0
365;POINT (716644 94499.10000000001);11147307;372a;;Via Giuseppe Cattori 9;Paradiso;6900;Paradiso;1030;1122.0;8014.0;651.0;7.0;2716644.0;1094499.0;4557.0;131;596967.0;21;95697.0;692664.0
367;POINT (717188 94067.10000000001);11147309;257d;Abitazione da 11 o piu' appartamenti (0);Via Collina Azzurra 2;Paradiso;6900;Paradiso;1020;1122.0;8014.0;682.0;7.0;2717188.0;1094067.0;4774.0;131;625394.0;21;100254.0;725648.0
369;POINT (717234 94105.10000000001);11147312;500c;;Via Collina Azzurra 8;Paradiso;6900;Paradiso;1020;1122.0;8014.0;486.0;7.0;2717234.0;1094105.0;3402.0;131;445662.0;21;71442.0;517104.0
371;POINT (716826.2 94400.89999999999);11147318;84a;;Via Geretta 7;Paradiso;6900;Paradiso;1020;1122.0;8013.0;336.0;4.0;2716826.198;1094400.841;1344.0;141;189504.0;21;28224.0;217728.0
373;POINT (716667 94409.10000000001);11147324;76k;;Via Geretta 17;Paradiso;6900;Paradiso;1030;1122.0;8013.0;520.0;8.0;2716667.0;1094409.0;4160.0;141;586560.0;21;87360.0;673920.0
375;POINT (717162 94154.10000000001);11147340;410a;;Via Guidino 9a;Paradiso;6900;Paradiso;1020;1122.0;8015.0;627.0;5.0;2717162.0;1094154.0;3135.0;100;313500.0;21;65835.0;379335.0
377;POINT (717042 94067.10000000001);11147361;245d;Abitazione da 3 a 10 appartamenti (0);Via Guidino 46;Paradiso;6900;Paradiso;1020;1122.0;8011.0;382.0;3.0;2717042.0;1094067.0;1146.0;154;176484.0;21;24066.0;200550.0
379;POINT (717011 94386.10000000001);11147389;520a;;Riva Paradiso 14;Paradiso;6900;Paradiso;1020;1122.0;8017.0;1232.0;6.0;2717011.0;1094386.0;7392.0;76;561792.0;21;155232.0;717024.0
381;POINT (716591 94316.10000000001);11147430;481a;;Via Franco Zorzi 12a;Paradiso;6900;Paradiso;1020;1122.0;8014.0;392.0;6.0;2716591.0;1094316.0;2352.0;131;308112.0;21;49392.0;357504.0
383;POINT (716572 94201.10000000001);11147448;535f;;Via Franco Zorzi 29a;Paradiso;6900;Paradiso;1030;1122.0;8014.0;523.0;8.0;2716572.0;1094201.0;4184.0;131;548104.0;21;87864.0;635968.0
385;POINT (716553 94228.10000000001);11147450;535a;;Via Franco Zorzi 31a;Paradiso;6900;Paradiso;1020;1122.0;8014.0;522.0;8.0;2716553.0;1094228.0;4176.0;131;547056.0;21;87696.0;634752.0
387;POINT (716471.2 94138.89999999999);11147465;356c;;Via Carzo 5;Paradiso;6900;Paradiso;1030;1122.0;8014.0;204.0;3.0;2716471.195;1094138.833;612.0;131;80172.0;21;12852.0;93024.0
389;POINT (716707.2 94334.89999999999);190078561;71a;;Via delle Scuole 17;Paradiso;6900;Paradiso;1030;1122.0;8022.0;968.0;9.0;2716707.195;1094334.837;8712.0;14;121968.0;21;182952.0;304920.0
392;POINT (717378.2 94104.89999999999);190094358;269a;;Via Boggia 15a;Paradiso;6900;Paradiso;1030;1122.0;8022.0;847.0;5.0;2717378.216;1094104.834;4235.0;14;59290.0;21;88935.0;148225.0
394;POINT (717019.2 94345.89999999999);190691911;132;Residenza Parco Lago;Via Ernesto Bosia 5c;Paradiso;6900;Paradiso;1030;1122.0;8014.0;326.59029649595686;7.0;2717019.204;1094345.84;2286.132075471698;131;299483.30188679247;21;48008.77358490566;347492.07547169813
400;POINT (716505.2 94378.89999999999);191194650;51;;Via San Pietro Pambio 5;Paradiso;6900;Paradiso;1020;1122.0;8014.0;327.0;7.0;2716505.192;1094378.84;2289.0;131;299859.0;21;48069.0;347928.0
402;POINT (716800.2 94468.89999999999);191325770;23;;Via Generale Guisan 8b;Paradiso;6900;Paradiso;1030;1122.0;8023.0;793.0;9.0;2716800.197;1094468.843;7137.0;14;99918.0;21;149877.0;249795.0
404;POINT (716881 94404.10000000001);400005207;136a;ovest1;Via Generale Guisan 11;Paradiso;6900;Paradiso;1030;1122.0;8011.0;125.0;5.0;2716881.0;1094404.0;625.0;154;96250.0;21;13125.0;109375.0
406;POINT (716945 94432.10000000001);400005229;340a;albergo Eden lato montagna;Riva Paradiso 6;Paradiso;6900;Paradiso;1040;1211.0;8012.0;492.0;1.0;2716945.0;1094432.0;492.0;149;73308.0;21;10332.0;83640.0
408;POINT (716633.2 93869.89999999999);400005242;217;Anche su mappale 221;Via Carona 41;Paradiso;6900;Paradiso;1040;1211.0;8011.0;612.0;2.0;2716633.198;1093869.821;1224.0;154;188496.0;21;25704.0;214200.0
410;POINT (716756.2 94450.89999999999);746444;22a;Novotel, Ibis e Ibis badget;Viale San Salvatore 11;Paradiso;6900;Paradiso;1040;1211.0;8022.0;1159.0;9.0;2716756.196;1094450.842;10431.0;14;146034.0;21;219051.0;365085.0
413;POINT (716842.7 94541.60000000001);746735;32a;;Via Generale Guisan 1;Paradiso;6900;Paradiso;1060;1220.0;8012.0;238.0;4.0;2716842.75;1094541.52;952.0;157;149464.0;7;6664.0;156128.0
415;POINT (716652 93866.10000000001);11147293;220a;;Via Carona 41b;Paradiso;6900;Paradiso;1060;1274.0;8011.0;155.0;2.0;2716652.0;1093866.0;310.0;0;0.0;0;0.0;0.0
416;POINT (716569.7 93895);190104412;217b;;Via Carona 39;Paradiso;6900;Paradiso;1060;1271.0;8014.0;15.0;2.0;2716569.694;1093894.993;30.0;0;0.0;0;0.0;0.0
