index;geometry;EGID;mappale;nome;indirizzo;quartiere;NPA;comune;categoria;classe;epoca_costruzione;superficie;num_piani;coord_e;coord_n;SRE;k_SH;fab_SH;k_DHW;fab_DHW;fab_tot
255;POINT (718731.1 88256.8);11143474;247a;;Via Tommaso e Giacomo Rodari 19;Maroggia;6817;Maroggia;1020;1121.0;8012.0;159.0;1.0;2718731.185;1088256.746;159.0;149;23691.0;21;3339.0;27030.0
257;POINT (718903.8 88037.2);11143484;273a;;Via Dr. Willy Fröhlich 1;Maroggia;6817;Maroggia;1030;1122.0;8011.0;186.0;3.0;2718903.87;1088037.17;558.0;154;85932.0;21;11718.0;97650.0
259;POINT (718870.1 88014.8);11143487;278a;;Via Dr. Willy Fröhlich 5;Maroggia;6817;Maroggia;1020;1121.0;8012.0;197.0;2.0;2718870.186;1088014.741;394.0;149;58706.0;21;8274.0;66980.0
261;POINT (718814.9 87961.3);11143488;283a;;Via Dr. Willy Fröhlich 6;Maroggia;6817;Maroggia;1020;1122.0;8013.0;216.0;3.0;2718814.976;1087961.25;648.0;141;91368.0;21;13608.0;104976.0
263;POINT (718853.1 87940.8);11143489;284a;;Via Dr. Willy Fröhlich 15;Maroggia;6817;Maroggia;1020;1122.0;8015.0;1546.0;5.0;2718853.185;1087940.738;7730.0;100;773000.0;21;162330.0;935330.0
267;POINT (719123.3 88079.2);11143500;333a;;Via Ressiga 28;Maroggia;6817;Maroggia;1020;1122.0;8013.0;188.0;3.0;2719123.35;1088079.15;564.0;141;79524.0;21;11844.0;91368.0
269;POINT (718910.1 87856.8);11143513;396a;;Via al Parco 13;Maroggia;6817;Maroggia;1020;1122.0;8015.0;415.0;4.0;2718910.185;1087856.737;1660.0;100;166000.0;21;34860.0;200860.0
271;POINT (719107.5 88029.60000000001);11143543;117a;;Via Ressiga 30b;Maroggia;6817;Maroggia;1030;1122.0;8017.0;441.0;4.0;2719107.52;1088029.59;1764.0;76;134064.0;21;37044.0;171108.0
274;POINT (718787.1 88244.8);190086873;219a;;Via Tommaso e Giacomo Rodari 4;Maroggia;6817;Maroggia;1030;1122.0;8012.0;176.0;3.0;2718787.186;1088244.746;528.0;149;78672.0;21;11088.0;89760.0
276;POINT (718890.9 88374.8);191259071;160a;;Via Siegfried Bieber 43;Maroggia;6817;Maroggia;1020;1122.0;8023.0;614.0;3.0;2718890.98;1088374.79;1842.0;14;25788.0;21;38682.0;64470.0
278;POINT (718950.7 88355);191259110;437a;;Via Siegfried Bieber 53;Maroggia;6817;Maroggia;1020;1122.0;8023.0;614.0;3.0;2718950.71;1088354.99;1842.0;14;25788.0;21;38682.0;64470.0
